train_mse_log,val_r2_log,val_rmse_log,val_rmse_price,val_mae_price,val_mape
5.649597544216143,0.023151278495788574,0.8277131915092468,6904.2817,4183.898,75.65492987632751
0.4385239838246033,0.7762139439582825,0.39617106318473816,4350.4663,2193.0874,29.022860527038574
0.10803485113411156,0.8823310732841492,0.2872745096683502,3186.038,1545.9567,22.23810702562332
0.07806362818870696,0.8938452005386353,0.2728576362133026,2853.0486,1420.3011,19.88719403743744
0.06265219944725844,0.9267053604125977,0.22672656178474426,2062.1213,1099.2076,17.33981966972351
0.052197364943169657,0.8538801670074463,0.32012587785720825,2233.3213,1434.4613,31.613734364509583
0.06642922523772168,0.9363429546356201,0.21129514276981354,2076.8052,1019.4917,15.518882870674133
0.0467317649016109,0.8816348314285278,0.28812313079833984,2335.3071,1291.8019,20.362654328346252
0.04903429198801865,0.9110288619995117,0.24979908764362335,1994.8252,1140.1256,22.43727147579193
0.04560658636983072,0.9353309273719788,0.212968111038208,1954.8706,1029.486,17.680995166301727
0.04194086041863492,0.9392120838165283,0.2064785212278366,2256.136,1067.6287,15.4155895113945
0.041471275727347594,0.9390347003936768,0.20677950978279114,2291.4329,1090.4777,15.471291542053223
0.04213546502014969,0.9376460909843445,0.20912118256092072,2083.786,1037.2832,15.148702263832092
0.04081380331120601,0.9450430870056152,0.19632577896118164,1942.4172,943.15094,15.144480764865875
0.03865759277069075,0.9480576515197754,0.19086532294750214,1874.3445,910.8697,14.012864232063293
0.03825789741646243,0.8116501569747925,0.3634534776210785,2277.2986,1471.0729,26.146909594535828
0.04384750618309695,0.9378654360771179,0.20875303447246552,1863.3658,948.4449,17.148303985595703
0.03878839495007073,0.8773292899131775,0.2933166027069092,1987.6866,1288.442,28.634247183799744
0.04085337739526483,0.9445075392723083,0.19728006422519684,2024.7644,1039.0348,15.66718965768814
0.036815141958835784,0.9345406293869019,0.21426546573638916,2036.8995,1047.542,15.302987396717072
0.03714471428065262,0.9252942204475403,0.22889873385429382,2024.6537,1076.5912,16.277986764907837
0.038529092923233435,0.9472718238830566,0.19230371713638306,1860.8285,902.8255,14.889739453792572
0.03574029334837085,0.9260140657424927,0.22779324650764465,2065.5176,1052.1584,15.942879021167755
0.03629583114273481,0.898177444934845,0.267231822013855,1932.3368,1193.8511,25.226372480392456
0.03773302018681216,0.930034875869751,0.22151699662208557,2276.6511,1231.5533,19.0940260887146
0.038939484752168796,0.9201302528381348,0.23667766153812408,2668.9517,1328.9154,16.834929585456848
0.03911815061186258,0.9203945398330688,0.23628579080104828,2028.4142,1181.5167,21.360331773757935
0.03744583158717215,0.8682166934013367,0.30401599407196045,2649.4287,1703.9031,30.463671684265137
