id,monto,superficie_t,dormitorios,dormitorios_faltante,banos,banos_faltante,antiguedad,antiguedad_faltante,Or_N,Or_S,Or_E,Or_O,Or_Faltante,terraza,estacionamiento,bodegas,flag_Departamento,flag_Multinivel,flag_Semipiso,flag_Premium,flag_Monoambiente,flag_Loft,latitud,longitud,comuna,calle
2839556934,3790,62.0,3,0,2,0,10,0,0,1,1,0,0,3.0,0,0,1,0,0,0,0,0,-33.451545,-70.6536815,Santiago,Roberto Espinoza
2800580730,1850,35.0,1,0,1,0,0,0,0,1,0,0,0,1.0,0,0,1,0,0,0,0,0,-33.4573425,-70.6520936,Santiago,Coquimbo
2839531360,1870,40.0,2,0,1,0,10,0,1,0,0,1,0,0.0,0,0,1,0,0,0,0,0,-33.4595999,-70.6543016,Santiago,Aldunate
2823605308,2400,48.0,2,0,1,0,15,0,1,0,0,0,0,3.0,0,0,1,0,0,0,0,0,-33.4531894,-70.6528046,Santiago,Eyzaguirre
2843367132,1883,34.0,1,0,1,0,9,1,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,-33.450578,-70.6554553,Santiago,Eleuterio Ramírez
2717044544,1850,35.0,1,0,1,0,0,0,0,1,0,0,0,1.0,0,0,1,0,0,0,0,0,-33.4573425,-70.6520936,Santiago,Coquimbo
2764529916,1921,42.0,2,0,1,0,0,0,0,1,0,0,0,3.0,0,0,1,0,0,0,0,0,-33.4549368,-70.656859,Santiago,Dieciocho
2853072528,2600,51.0,2,0,1,0,9,1,0,0,0,0,1,2.0,0,0,1,0,0,0,0,0,-33.4531345,-70.6523228,Santiago,Eyzaguirre
2863180720,2200,46.0,2,0,1,0,20,0,0,0,0,1,0,0.0,1,1,1,0,0,0,0,0,-33.4573662,-70.655348,Santiago,San Ignacio De Loyola
1557084641,2390,44.0,2,0,2,1,9,1,0,0,0,0,1,1.0,0,0,1,0,0,0,0,0,-33.4532853,-70.6574588,Santiago,General Las Heras
2836875528,2970,42.0,2,0,1,0,7,0,0,0,0,1,0,4.0,1,0,1,0,0,0,0,0,-33.4558016,-70.6564865,Santiago,Dieciocho
2717135170,2390,44.0,2,0,2,0,0,0,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,-33.4532853,-70.6574588,Santiago,General Las Heras
1533761289,1700,25.0,1,0,1,0,24,0,0,1,1,0,0,0.0,0,0,1,0,0,0,0,0,-33.4579393,-70.6553969,Santiago,Coquimbo
2834756582,2090,36.0,1,0,1,0,0,0,1,0,0,0,0,2.0,0,0,1,0,0,0,0,0,-33.4532853,-70.6574588,Santiago,General Las Heras
2834782226,2490,41.0,2,0,1,0,0,0,0,0,0,0,1,1.0,0,0,1,0,0,0,0,0,-33.4557404,-70.6568198,Santiago,Avenida Manuel Rodríguez Sur
2830661138,2250,41.0,2,0,1,0,0,0,0,0,0,0,1,1.0,0,0,1,0,0,0,0,0,-33.4557404,-70.6568198,Santiago,Avenida Manuel Rodríguez Sur
2860572956,2101,47.0,2,0,2,0,14,0,1,0,0,1,0,2.0,0,0,1,0,0,0,0,0,-33.4566164,-70.655479,Santiago,San Ignacio De Loyola
2857029714,2800,50.0,2,0,2,1,9,1,0,0,0,0,1,1.0,0,0,1,0,0,0,0,0,-33.4529214,-70.6507199,Santiago,Eyzaguirre
1554196681,1950,37.0,1,0,1,0,9,1,0,0,0,0,1,4.0,0,0,1,0,0,0,0,0,-33.4539293,-70.6565865,Santiago,Dieciocho
1575625645,2000,35.8,1,0,1,0,14,0,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,-33.4539477,-70.6559472,Santiago,San Ignacio De Loyola
2818345748,1800,30.0,1,0,1,0,12,0,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,-33.4495083,-70.6509101,Santiago,San Diego
2815239490,2250,41.0,2,0,1,0,8,0,0,0,0,1,0,3.0,0,0,1,0,0,0,0,0,-33.4504555,-70.6543915,Santiago,Lord Cochrane
1590262343,2200,56.0,3,0,1,0,9,1,0,0,0,0,1,0.0,2,0,1,0,0,0,0,0,-33.4571648,-70.6510718,Santiago,Zenteno
2839031832,3200,77.0,3,0,2,0,9,1,0,0,0,1,0,2.0,0,0,1,0,0,0,0,0,-33.4538132,-70.6534908,Santiago,Roberto Espinoza
2856087556,3330,55.0,2,0,2,0,9,1,0,0,0,0,1,0.0,1,0,1,0,0,0,0,0,-33.4504765,-70.6507467,Santiago,San Diego
1583290383,2200,38.0,1,0,1,0,9,1,1,0,0,0,0,2.0,0,0,1,0,0,0,0,0,-33.4516976,-70.6563562,Santiago,San Ignacio De Loyola
1586669705,3330,75.0,3,0,2,0,15,0,0,0,0,0,1,2.0,1,1,1,0,0,0,0,0,-33.4548616,-70.6566834,Santiago,Dieciocho
1585597379,3330,67.0,3,0,2,0,9,1,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,-33.4509702,-70.6505401,Santiago,San Diego
2854285072,1588,42.0,2,0,1,0,14,0,0,1,1,0,0,2.0,8,0,1,0,0,0,0,0,-33.4558162,-70.6536555,Santiago,Copiapó
2839569394,3171,41.0,2,0,1,0,9,1,0,0,0,0,1,2.0,1,0,1,0,0,0,0,0,-33.4556308,-70.6566027,Santiago,Dieciocho
1591069957,2990,75.0,3,0,2,0,27,0,0,0,0,1,0,6.0,1,0,1,0,0,0,0,0,-33.4529214,-70.6507199,Santiago,Eyzaguirre
2864468750,2200,42.0,1,0,1,0,9,1,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,-33.4533195,-70.6570129,Santiago,General Las Heras
2864453158,2306,30.0,1,0,1,0,9,1,0,0,0,0,1,0.0,1,0,1,0,0,0,0,0,-33.4571649,-70.6510719,Santiago,Zenteno
2852305420,2254,60.0,2,0,2,0,9,1,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,-33.4592468,-70.6533039,Santiago,Lord Cochrane
1592596887,3150,41.0,1,0,1,0,30,0,1,1,1,1,0,0.0,1,1,1,0,0,0,0,0,-33.4518126,-70.6570912,Santiago,Dieciocho
1592825255,2000,27.0,1,0,1,0,9,1,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,-33.4529653,-70.6505105,Santiago,Eyzaguirre
1573074599,2735,65.0,2,0,2,0,9,0,0,1,0,0,0,3.0,0,1,1,0,0,0,0,0,-33.4528418,-70.6339946,Santiago,Avenida Portugal
2807942388,2700,60.0,3,0,2,0,10,0,0,0,0,0,1,7.0,0,0,1,0,0,0,0,0,-33.4521141,-70.6426544,Santiago,San Isidro
1420984797,1580,30.0,1,0,1,0,7,0,0,1,0,0,0,0.0,0,1,1,0,0,0,0,0,-33.4515324,-70.6407472,Santiago,Carmen
1588503271,4200,60.0,2,0,2,0,8,0,0,0,0,0,1,5.0,1,1,1,0,0,0,0,0,-33.4522783,-70.6438789,Santiago,Avenida Santa Rosa
2864352532,2869,64.0,2,0,2,0,9,1,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,-33.4516674,-70.6409151,Santiago,Carmen
2854963228,2500,54.0,2,0,2,0,9,0,0,0,0,0,1,2.0,0,1,1,0,0,0,0,0,-33.4528418,-70.6339946,Santiago,Avenida Portugal
2854976620,3400,135.0,2,0,2,0,9,1,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,-33.4561489,-70.6411959,Santiago,San Isidro
2854257550,1800,29.0,1,0,1,0,8,0,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,-33.4546117,-70.6313922,Santiago,Santa Elena
2839485426,4099,57.16,2,0,2,0,1,0,0,0,0,0,1,4.89,1,0,1,0,0,0,0,0,-33.4504681,-70.6354976,Santiago,Manuel Antonio Ricaurte
1585599511,4390,61.23,2,0,2,0,2,0,0,0,0,1,0,9.43,1,1,1,0,0,0,0,0,-33.4540588,-70.631584,Santiago,Santa Elena
1557753893,1750,32.0,1,0,1,0,10,0,1,0,0,0,0,1.0,0,1,1,0,0,0,0,0,-33.4550149,-70.6334595,Santiago,Avenida Portugal
1573031225,1824,40.0,1,0,1,0,9,1,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,-33.4538473,-70.6305755,Santiago,Avenida Vicuña Mackenna
2850944460,3000,55.0,2,0,2,0,10,0,1,0,0,0,0,2.0,1,1,1,0,0,0,0,0,-33.4533922,-70.6320473,Santiago,Santa Elena
1591173965,2600,53.0,2,0,2,0,10,0,1,0,0,0,0,3.0,1,1,1,0,0,0,0,0,-33.4554973,-70.6305142,Santiago,Avenida Manuel Antonio Matta
1576071385,2800,40.0,1,0,1,0,9,0,1,0,0,0,0,4.0,1,1,1,0,0,0,0,0,-33.4536218,-70.6318709,Santiago,Santa Elena
2825409444,2000,40.0,2,0,1,0,15,0,0,0,0,1,0,2.0,0,0,1,0,0,0,0,0,-33.4513321,-70.6408114,Santiago,Carmen
1583438607,2144,54.0,2,0,1,0,18,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,-33.4536197,-70.6313835,Santiago,Coquimbo
1589122821,1790,34.0,1,0,1,0,15,0,0,0,0,1,0,3.0,0,1,1,0,0,0,0,0,-33.454948,-70.633743,Santiago,Avenida Portugal
2852846746,2714,61.0,3,0,2,0,15,0,0,1,1,0,0,2.0,0,1,1,0,0,0,0,0,-33.4549978,-70.6337592,Santiago,Avenida Portugal
2834708902,2860,45.0,3,0,1,0,12,0,0,0,0,1,0,0.0,1,0,1,0,0,0,0,0,-33.4529354,-70.6308288,Santiago,Avenida Vicuña Mackenna
2852936068,2500,46.0,2,0,2,0,10,0,1,0,0,0,0,0.0,0,1,1,0,0,0,0,0,-33.4513321,-70.6408114,Santiago,Carmen
2748370002,2550,60.0,3,0,1,0,30,0,0,1,1,0,0,0.0,0,0,1,0,0,0,0,0,-33.4559647,-70.6418968,Santiago,Coquimbo
1533719581,2600,60.0,3,0,1,0,20,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,-33.4564187,-70.6433213,Santiago,Avenida Santa Rosa
1564979771,2200,40.0,1,0,1,0,4,0,0,0,0,1,0,7.0,0,0,1,0,0,0,0,0,-33.4502278,-70.6331628,Santiago,Fray Camilo Henríquez
2856088514,3800,68.0,2,0,2,0,7,0,0,0,0,1,0,0.0,1,1,1,0,0,0,0,0,-33.450324,-70.6336952,Santiago,Fray Camilo Henríquez
2853730974,2550,48.0,2,0,2,0,0,0,0,0,0,0,1,0.0,0,1,1,0,0,0,0,0,-33.4529614,-70.6343431,Santiago,Avenida Portugal
2860707956,3090,55.0,2,0,2,0,0,0,0,0,0,1,0,5.0,0,1,0,0,1,0,0,0,-33.4546117,-70.6313922,Santiago,Santa Elena
2853736868,3200,59.0,2,0,2,0,10,0,0,0,0,1,0,4.0,1,0,1,0,0,0,0,0,-33.4549978,-70.6337592,Santiago,Avenida Portugal
2850760292,2180,33.0,1,0,1,0,11,0,1,0,0,0,0,3.0,1,0,1,0,0,0,0,0,-33.4535496,-70.6337969,Santiago,Avenida Portugal
2850544862,3950,51.0,2,0,2,0,8,0,0,0,0,1,0,1.0,1,0,1,0,0,0,0,0,-33.4509063,-70.634074,Santiago,Fray Camilo Henríquez
2840077574,2950,61.0,2,0,2,0,9,0,0,0,0,0,1,4.0,1,1,1,0,0,0,0,0,-33.4524038,-70.6342367,Santiago,Avenida Portugal
1546773645,2650,35.0,1,0,1,0,8,0,1,0,0,0,0,0.0,1,1,1,0,0,0,0,0,-33.4544667,-70.6338393,Santiago,Avenida Portugal
1581030891,2990,65.31,2,0,2,0,10,0,0,1,0,0,0,6.79,1,0,1,0,0,0,0,0,-33.45194,-70.64376,Santiago,Eyzaguirre
2746680510,1600,24.0,1,0,1,0,14,0,0,1,0,0,0,0.0,0,0,1,0,0,0,0,0,-33.454673,-70.6334401,Santiago,Avenida Portugal
1579556627,2900,47.0,2,0,1,0,8,0,0,0,0,1,0,2.0,1,1,1,0,0,0,0,0,-33.457492,-70.6393735,Santiago,Avenida Manuel Antonio Matta
2853397890,2250,39.0,1,0,1,0,8,0,0,1,1,0,0,0.0,0,0,1,0,0,0,0,0,-33.45446,-70.6339714,Santiago,Avenida Portugal
2779521790,4620,62.0,2,0,2,0,3,0,0,0,0,1,0,6.0,1,1,1,0,0,0,0,0,-33.4540767,-70.6316162,Santiago,Santa Elena
1569954187,2450,43.0,2,0,1,0,11,0,0,1,1,0,0,2.0,0,1,1,0,0,0,0,0,-33.4550133,-70.6332064,Santiago,Porvenir
2770339838,3490,65.0,2,0,2,0,7,0,0,1,1,0,0,2.0,1,1,1,0,0,0,0,0,-33.4528418,-70.6339946,Santiago,Avenida Portugal
2848036348,1950,23.0,1,0,1,0,9,1,0,1,0,0,0,0.0,0,0,1,0,0,0,0,0,-33.45507,-70.633835,Santiago,Avenida Portugal
2841745272,2100,37.0,2,0,1,0,0,0,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,-33.4534245,-70.6310225,Santiago,Coquimbo
1523293705,3550,56.09,2,0,2,0,9,1,0,0,0,1,0,8.44,1,1,1,0,0,0,0,0,-33.450336,-70.633713,Santiago,Fray Camilo Henríquez
2755250640,2921,31.2,1,0,1,0,9,1,0,0,0,1,0,2.2,1,1,1,0,0,0,0,0,-33.453449,-70.631905,Santiago,Santa Elena
2789708698,3563,41.0,2,0,2,0,9,1,1,0,0,0,0,3.0,1,1,1,0,0,0,0,0,-33.453449,-70.631905,Santiago,Santa Elena
1534505201,3489,41.0,2,1,2,1,9,1,0,0,0,0,1,2.0,0,0,1,0,0,0,0,0,-33.453449,-70.631905,Santiago,Santa Elena
2851714934,4833,32.0,2,0,1,0,9,1,0,1,0,0,0,0.0,0,0,1,0,0,0,0,0,-33.4534,-70.630814,Santiago,Coquimbo
2849208052,2795,49.0,1,0,1,0,9,1,1,0,0,0,0,4.0,0,1,1,0,0,0,0,0,-33.450336,-70.633713,Santiago,Fray Camilo Henríquez
2755237910,4000,63.0,2,0,2,0,9,1,1,0,0,0,0,3.0,1,1,1,0,0,0,0,0,-33.451614,-70.640755,Santiago,Carmen
2755135016,2267,33.0,1,0,1,0,9,1,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,-33.454033,-70.633392,Santiago,Coquimbo
2801952612,3885,54.0,2,0,2,0,9,1,1,0,0,0,0,2.0,1,1,1,0,0,0,0,0,-33.451614,-70.640755,Santiago,Carmen
2755250636,3550,47.0,2,0,2,0,9,1,0,1,1,0,0,2.0,1,1,1,0,0,0,0,0,-33.452919,-70.632057,Santiago,Santa Elena
2755173144,3550,47.0,2,0,2,0,9,1,0,0,0,0,1,0.0,1,1,1,0,0,0,0,0,-33.452919,-70.632057,Santiago,Santa Elena
2755147556,3550,45.0,2,0,2,0,9,1,0,1,0,0,0,2.0,1,1,1,0,0,0,0,0,-33.452919,-70.632057,Santiago,Santa Elena
1535735861,2422,38.0,1,0,1,0,9,1,0,0,0,1,0,6.0,0,0,1,0,0,0,0,0,-33.450531,-70.633614,Santiago,Fray Camilo Henríquez
1541419137,2300,31.0,1,0,1,0,9,1,0,0,0,0,1,1.0,0,0,1,0,0,0,0,0,-33.45507,-70.633835,Santiago,Avenida Portugal
2755250664,3451,31.0,1,0,1,0,9,1,0,0,1,0,0,3.0,1,1,1,0,0,0,0,0,-33.450531,-70.633614,Santiago,Fray Camilo Henríquez
2755199078,1950,22.0,1,0,1,0,9,1,0,1,0,0,0,0.0,0,0,1,0,0,0,0,0,-33.45507,-70.633835,Santiago,Avenida Portugal
2848048974,1950,23.0,1,0,1,0,9,1,0,1,0,0,0,0.0,0,0,1,0,0,0,0,0,-33.45507,-70.633835,Santiago,Avenida Portugal
2847867538,1950,23.0,1,0,1,0,9,1,0,1,0,0,0,0.0,0,0,1,0,0,0,0,0,-33.45507,-70.633835,Santiago,Avenida Portugal
2848058328,1950,23.0,1,0,1,0,9,1,0,1,0,0,0,0.0,0,0,1,0,0,0,0,0,-33.45507,-70.633835,Santiago,Avenida Portugal
1586722077,1768,58.0,3,0,1,0,25,0,0,1,0,0,0,0.0,0,0,1,0,0,0,0,0,-33.4564179,-70.6433478,Santiago,Avenida Santa Rosa
1535117857,2690,46.0,2,0,1,0,10,0,0,0,0,1,0,2.0,1,0,1,0,0,0,0,0,-33.4536122,-70.6344035,Santiago,Coquimbo
2810267802,1742,30.0,2,0,1,0,15,0,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,-33.4529354,-70.6308288,Santiago,Avenida Vicuña Mackenna
2732883512,2700,36.0,1,0,1,0,6,0,0,0,0,0,1,2.0,0,0,1,0,0,0,0,0,-33.4544971,-70.6338595,Santiago,Avenida Portugal
2744059882,2900,50.0,2,0,2,0,15,0,0,0,0,1,0,4.0,0,1,1,0,0,0,0,0,-33.4528418,-70.6339946,Santiago,Avenida Portugal
1583302347,2800,64.0,2,0,2,0,9,0,0,1,1,0,0,8.0,1,1,1,0,0,0,0,0,-33.4528418,-70.6339946,Santiago,Avenida Portugal
2860091702,3300,70.0,2,0,2,0,13,0,0,0,0,0,1,2.0,1,1,1,0,0,0,0,0,-33.4515518,-70.6408551,Santiago,Carmen
2853182844,2690,90.0,3,0,2,0,9,1,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,-33.4523681,-70.6310036,Santiago,Avenida Vicuña Mackenna
2859810150,1985,34.0,2,0,1,0,17,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,-33.4537637,-70.6309705,Santiago,Coquimbo
2789108148,2450,60.0,3,0,1,0,9,1,1,0,0,1,0,0.0,0,0,1,0,0,0,0,0,-33.4559647,-70.6418968,Santiago,Coquimbo
2723567208,2500,39.25,1,0,1,0,10,0,0,1,1,0,0,0.0,0,0,1,0,0,0,0,0,-33.4528418,-70.6339946,Santiago,Avenida Portugal
2835066896,2818,55.0,2,0,2,0,9,1,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,-33.4529614,-70.6343431,Santiago,Avenida Portugal
1549733737,2100,40.0,1,0,1,0,0,0,1,0,0,0,0,2.0,0,0,1,0,0,0,0,0,-33.4544971,-70.6338595,Santiago,Avenida Portugal
2780591556,2100,40.0,1,0,1,0,0,0,1,0,0,0,0,2.0,0,0,1,0,0,0,0,0,-33.4545741,-70.6339027,Santiago,Avenida Portugal
2855672236,2286,37.0,1,0,1,0,6,0,0,0,0,0,1,3.0,1,1,1,0,0,0,0,0,-33.45334,-70.6320694,Santiago,Santa Elena
2858786810,1999,47.0,2,0,1,0,12,0,0,0,0,1,0,2.0,1,1,1,0,0,0,0,0,-33.4555355,-70.6310579,Santiago,Avenida Manuel Antonio Matta
1583388447,3355,53.0,2,0,2,0,0,0,0,0,0,1,0,53.0,1,1,1,0,0,0,0,0,-33.4505285,-70.6321764,Santiago,Avenida Vicuña Mackenna
2854489344,2600,51.0,2,0,1,0,13,0,0,0,0,1,0,2.0,0,0,1,0,0,0,0,0,-33.4504067,-70.6344852,Santiago,Avenida Portugal
1589921345,2512,32.0,1,0,2,1,9,1,0,0,0,0,1,1.0,0,0,1,0,0,0,0,0,-33.4512099,-70.633366,Santiago,Fray Camilo Henríquez
1584575659,3300,73.0,2,0,2,0,17,0,1,0,0,0,0,3.0,1,1,1,0,0,0,0,0,-33.4516157,-70.6407562,Santiago,Carmen
1585205589,1690,42.0,1,0,1,0,9,0,0,1,0,0,0,4.0,0,0,1,0,0,0,0,0,-33.4528418,-70.6339946,Santiago,Avenida Portugal
1589843407,3950,53.0,2,0,2,0,9,0,1,0,0,0,0,2.0,0,1,1,0,0,0,0,0,-33.4528418,-70.6339946,Santiago,Avenida Portugal
2858153742,2600,46.0,2,0,2,0,11,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,-33.4540745,-70.6336839,Santiago,Avenida Portugal
1583930847,2248,33.0,1,0,1,0,11,0,0,0,0,1,0,2.0,1,1,1,0,0,0,0,0,-33.4540684,-70.63158,Santiago,Santa Elena
2852514100,1880,23.0,1,0,1,0,12,0,0,0,0,1,0,0.0,0,0,0,0,0,0,1,0,-33.4520413,-70.642653,Santiago,San Isidro
2814912314,3250,53.0,2,0,2,0,9,0,0,1,1,0,0,3.0,1,1,1,0,0,0,0,0,-33.4533225,-70.6321516,Santiago,Santa Elena
1583965563,1899,38.0,1,0,1,0,13,0,0,0,0,0,1,2.0,0,0,1,0,0,0,0,0,-33.4516157,-70.6407562,Santiago,Carmen
1590302011,1870,32.0,1,0,1,0,9,0,1,0,0,0,0,1.0,0,0,1,0,0,0,0,0,-33.4520645,-70.6436253,Santiago,Eyzaguirre
2860639334,2600,45.0,2,0,1,0,11,0,0,0,0,0,1,2.0,0,1,1,0,0,0,0,0,-33.4553044,-70.6335244,Santiago,Avenida Portugal
2855230560,2300,50.0,3,0,1,0,10,0,1,1,1,1,0,0.0,1,1,1,0,0,0,0,0,-33.4536197,-70.6313835,Santiago,Coquimbo
2853008080,3280,65.0,2,0,2,0,5,0,0,1,0,0,0,2.0,1,0,1,0,0,0,0,0,-33.4520645,-70.6436253,Santiago,Eyzaguirre
2860929534,2000,35.0,1,0,1,0,15,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,-33.4536197,-70.6313835,Santiago,Coquimbo
1582497679,3400,52.0,2,0,2,0,7,0,0,0,0,1,0,6.0,1,1,1,0,0,0,0,0,-33.450324,-70.6336951,Santiago,Fray Camilo Henríquez
2858955272,2659,32.0,1,0,1,0,1,0,0,0,0,1,0,2.0,1,1,0,0,0,0,1,0,-33.4541438,-70.631625,Santiago,Santa Elena
2840021644,2160,39.0,1,0,1,0,6,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,-33.4544244,-70.6338859,Santiago,Avenida Portugal
2860511830,3149,46.0,3,0,1,0,9,1,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,-33.4564187,-70.6433213,Santiago,Avenida Santa Rosa
2860235330,2306,112.0,2,0,1,0,65,0,0,0,0,1,0,56.0,0,0,1,0,0,0,0,0,-33.4523681,-70.6310036,Santiago,Avenida Vicuña Mackenna
2860174074,2105,42.0,2,0,1,0,11,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,-33.4513321,-70.6408113,Santiago,Carmen
2853530120,2058,39.0,2,0,1,0,11,0,1,0,0,0,0,2.0,1,0,1,0,0,0,0,0,-33.4513321,-70.6408113,Santiago,Carmen
1585710017,3500,62.0,2,0,2,0,14,0,1,0,0,0,0,3.0,1,1,1,0,0,0,0,0,-33.4515552,-70.6408733,Santiago,Carmen
2848809588,1600,32.0,1,0,1,0,10,0,1,0,0,0,0,2.0,0,1,1,0,0,0,0,0,-33.4511456,-70.6332743,Santiago,Fray Camilo Henríquez
1584485051,2049,37.0,2,0,1,0,16,0,0,0,0,1,0,2.0,0,0,1,0,0,0,0,0,-33.4534013,-70.6308112,Santiago,Coquimbo
2863989338,1650,30.0,1,0,1,0,10,0,0,1,0,0,0,0.0,0,0,1,0,0,0,0,0,-33.4512099,-70.633366,Santiago,Fray Camilo Henríquez
2836648438,1650,38.0,1,0,1,0,10,0,0,1,1,0,0,3.0,0,0,1,0,0,0,0,0,-33.4512731,-70.6335828,Santiago,Fray Camilo Henríquez
1555062447,2400,46.0,2,0,1,0,10,0,0,1,1,0,0,0.0,1,0,1,0,0,0,0,0,-33.4513321,-70.6408114,Santiago,Carmen
1571025703,3350,55.0,2,0,2,0,9,1,1,0,0,1,0,5.0,0,1,1,0,0,0,0,0,-33.4553044,-70.6335244,Santiago,Avenida Portugal
1571064251,3700,55.0,2,0,2,0,9,1,1,0,0,1,0,5.0,1,1,1,0,0,0,0,0,-33.4553044,-70.6335244,Santiago,Avenida Portugal
2856047996,2750,51.0,3,0,2,0,9,0,1,0,0,1,0,2.0,0,0,1,0,0,0,0,0,-33.45121,-70.633366,Santiago,Fray Camilo Henríquez
2778379320,2531,38.0,1,0,1,0,9,0,0,1,0,0,0,0.0,0,0,1,0,0,0,0,0,-33.4515627,-70.6396193,Santiago,Manuel Antonio Tocornal
1566347201,2779,32.0,1,0,1,0,5,0,0,0,0,1,0,0.0,1,1,1,0,0,0,0,0,-33.4540767,-70.6316162,Santiago,Santa Elena
2762896868,1800,30.0,1,0,1,0,7,0,1,0,0,1,0,0.0,0,0,1,0,0,0,0,0,-33.4521148,-70.6426528,Santiago,San Isidro
1577239111,4190,62.0,2,0,2,0,2,0,0,0,0,1,0,0.0,1,1,1,0,0,0,0,0,-33.4541846,-70.6313885,Santiago,Santa Elena
2753182358,3500,65.0,2,0,2,0,8,0,0,0,0,1,0,0.0,0,1,1,0,0,0,0,0,-33.4528418,-70.6339946,Santiago,Avenida Portugal
2850947176,4227,74.0,3,0,2,0,11,0,0,0,0,0,1,0.0,1,1,1,0,0,0,0,0,-33.4516157,-70.6407562,Santiago,Carmen
1560678789,2950,54.0,2,0,1,0,15,0,1,0,0,1,0,0.0,1,0,1,0,0,0,0,0,-33.4534014,-70.6308113,Santiago,Coquimbo
2739965334,2999,57.0,2,0,2,0,7,0,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,-33.4521876,-70.6439491,Santiago,Avenida Santa Rosa
1554230341,2350,34.0,1,0,1,0,6,0,0,1,0,0,0,0.0,0,1,1,0,0,0,0,0,-33.4544319,-70.6339193,Santiago,Avenida Portugal
2794696850,2024,37.0,2,0,1,0,17,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,-33.4535773,-70.6307463,Santiago,Avenida Vicuña Mackenna
2778369026,2750,43.0,2,0,1,0,6,0,0,0,0,1,0,0.0,1,1,1,0,0,0,0,0,-33.4534132,-70.6318445,Santiago,Coquimbo
1541075815,2750,39.0,1,0,2,1,9,1,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,-33.4544244,-70.633886,Santiago,Avenida Portugal
2762896680,2400,32.0,1,0,1,0,0,0,0,1,1,0,0,0.0,0,0,1,0,0,0,0,0,-33.4520484,-70.6408171,Santiago,Carmen
1572935731,3150,52.0,2,0,2,0,10,0,1,0,0,0,0,0.0,1,0,1,0,0,0,0,0,-33.4513321,-70.6408114,Santiago,Carmen
2863515474,3570,57.0,2,0,2,0,4,0,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,-33.4502638,-70.6335531,Santiago,Fray Camilo Henríquez
2854349786,1950,40.0,2,0,1,0,14,0,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,-33.4534014,-70.6308113,Santiago,Coquimbo
2846673214,1742,34.0,1,0,2,1,9,1,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,-33.45121,-70.633366,Santiago,Fray Camilo Henríquez
2822357704,2450,50.0,2,0,2,0,13,0,0,1,0,0,0,0.0,0,0,1,0,0,0,0,0,-33.4511456,-70.6332743,Santiago,Fray Camilo Henríquez
2800414158,3550,32.0,1,0,1,0,0,0,1,0,0,1,0,0.0,1,1,1,0,0,0,0,0,-33.450324,-70.6336952,Santiago,Fray Camilo Henríquez
1548510417,1500,25.0,1,0,1,0,0,0,1,0,0,1,0,0.0,0,0,1,0,0,0,0,0,-33.4521148,-70.6426528,Santiago,San Isidro
2827131484,2300,43.0,1,0,1,0,25,0,0,1,0,0,0,0.0,0,1,1,0,0,0,0,0,-33.450324,-70.6336952,Santiago,Fray Camilo Henríquez
2778415442,1950,30.0,1,0,1,0,7,0,1,0,0,0,0,0.0,1,0,1,0,0,0,0,0,-33.4520413,-70.6426531,Santiago,San Isidro
1539137147,1765,32.0,1,0,1,0,7,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,-33.4529867,-70.6317639,Santiago,Santa Elena
2778554316,1890,30.0,1,0,1,0,6,0,0,1,0,0,0,0.0,0,0,1,0,0,0,0,0,-33.4511456,-70.6332743,Santiago,Fray Camilo Henríquez
1584369433,2600,47.0,2,0,1,0,11,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,-33.4520413,-70.6426531,Santiago,San Isidro
