id,monto,ppm2,superficie_t,superficie_u,terraza,dormitorios,banos,estacionamiento,bodegas,cantidad_pisos,piso,tipo_depto,antiguedad,latitud,longitud,comuna,calle,orientacion_norm,Or_N,Or_S,Or_E,Or_O
1548097259,11200,136.0,92.0,82.0,7.5,2.0,2.0,1,1,8.0,3.0,Departamento,1.0,-33.3932785,-70.5774314,Vitacura,Querétaro,O,0,0,0,1
2732119230,17490,150.0,275.0,116.0,158.0,3.0,4.0,2,1,6.0,6.0,Departamento,2.0,-33.3932628,-70.5796445,Vitacura,Chapultepec,SE,0,1,1,0
1533761523,21000,150.0,470.0,140.0,330.0,3.0,4.0,5,1,6.0,6.0,Departamento,6.0,-33.3975702,-70.5753186,Vitacura,Cardenal Belarmino,NSEO,1,1,1,1
1536666991,16900,82.0,224.0,206.0,18.0,5.0,5.0,2,1,2.0,4.0,Dúplex,26.0,-33.3897027,-70.5871513,Vitacura,Luis Carrera,O,0,0,0,1
2803401906,10500,132.0,121.0,79.0,42.0,2.0,2.0,2,1,1.0,1.0,Departamento,21.0,-33.3904242,-70.5873379,Vitacura,Luis Carrera,O,0,0,0,1
1588684845,14500,115.0,160.0,126.0,34.0,3.0,2.0,2,1,4.0,4.0,Departamento,29.0,-33.3915571,-70.5835131,Vitacura,Luis Carrera,NSEO,1,1,1,1
2849646914,13200,101.0,151.0,130.0,21.0,4.0,3.0,2,1,1.0,8.0,Departamento,16.0,-33.394485,-70.589628,Vitacura,Candelaria Goyenechea,SE,0,1,1,0
1571320205,17900,96.0,211.0,186.0,25.0,4.0,4.0,2,1,16.0,2.0,Departamento,24.0,-33.3966841,-70.5862495,Vitacura,Bartolomé De Las Casas,O,0,0,0,1
2824160304,14900,106.0,168.0,140.0,28.0,3.0,4.0,2,1,10.0,7.0,Departamento,13.0,-33.39599,-70.58862,Vitacura,Avenida Américo Vespucio Norte,SE,0,1,1,0
2723323828,15200,95.0,172.0,160.0,12.0,3.0,4.0,2,1,16.0,11.0,Departamento,22.0,-33.3968068,-70.586995,Vitacura,Espoz,SE,0,1,1,0
1591393577,17898,91.0,211.64,195.63,16.01,4.0,4.0,2,1,17.0,2.0,Departamento,24.0,-33.3966841,-70.5862495,Vitacura,Bartolomé De Las Casas,SE,0,1,1,0
2788741066,33200,118.0,316.0,280.0,36.0,4.0,4.0,2,1,12.0,10.0,Departamento,37.0,-33.3967798,-70.5866012,Vitacura,Bartolomé De Las Casas,NO,1,0,0,1
2749393880,13500,96.0,149.0,140.0,9.0,3.0,2.0,2,1,4.0,3.0,Departamento,31.0,-33.3909711,-70.5802701,Vitacura,Luis Pasteur,S,0,1,0,0
2770266440,24500,100.0,265.0,244.0,21.0,4.0,4.0,2,1,10.0,2.0,Departamento,12.0,-33.3957312,-70.587577,Vitacura,Doctora María Figueroa,N,1,0,0,0
2788753762,19900,90.0,270.0,220.0,50.0,3.0,3.0,3,2,5.0,4.0,Departamento,28.0,-33.39194,-70.58264,Vitacura,Luis Carrera,O,0,0,0,1
1580975755,15500,112.0,158.0,138.0,20.0,3.0,3.0,2,1,10.0,4.0,Departamento,13.0,-33.3958432,-70.5883533,Vitacura,Avenida Américo Vespucio Norte,O,0,0,0,1
2861731370,14000,87.0,172.0,160.0,12.0,3.0,3.0,2,1,17.0,12.0,Departamento,22.0,-33.3968068,-70.586995,Vitacura,Espoz,SE,0,1,1,0
2854516300,22000,89.0,278.0,246.0,32.0,3.0,5.0,3,1,2.0,1.0,Dúplex,9.0,-33.396452,-70.5880782,Vitacura,Avenida Américo Vespucio Norte,S,0,1,0,0
2829741452,14990,147.0,219.74,101.66,110.26,2.0,2.0,2,1,5.0,5.0,Dúplex,5.0,-33.393592,-70.5886796,Vitacura,Candelaria Goyenechea,SE,0,1,1,0
1584826291,31000,103.0,330.0,300.0,30.0,4.0,3.0,3,1,12.0,7.0,Departamento,37.0,-33.396967,-70.5873696,Vitacura,Espoz,N,1,0,0,0
2795812746,11880,99.0,119.0,119.0,0.0,4.0,3.0,1,1,10.0,9.0,Departamento,16.0,-33.3930571,-70.5894213,Vitacura,Ascencio De Zavala,SE,0,1,1,0
2850025910,16000,114.0,172.0,140.0,32.0,3.0,2.0,2,1,6.0,4.0,Departamento,46.0,-33.3918266,-70.5829954,Vitacura,Espoz,N,1,0,0,0
2749433064,19990,91.0,278.0,218.0,60.0,3.0,2.0,3,3,5.0,4.0,Departamento,28.0,-33.3924285,-70.5827949,Vitacura,Espoz,N,1,0,0,0
1572251513,24500,100.0,432.0,243.0,189.0,4.0,4.0,2,1,8.0,2.0,Departamento,12.0,-33.3963223,-70.5886078,Vitacura,Avenida Américo Vespucio Norte,NO,1,0,0,1
2859562590,14250,96.0,171.0,147.0,24.0,3.0,2.0,2,1,4.0,3.0,Departamento,55.0,-33.3974733,-70.5855634,Vitacura,Bartolomé De Las Casas,NO,1,0,0,1
2749381442,22200,101.0,278.0,218.0,60.0,5.0,4.0,3,2,6.0,5.0,Departamento,20.0,-33.3957492,-70.5873471,Vitacura,Doctora María Figueroa,SE,0,1,1,0
1589858135,10500,86.0,135.0,121.0,14.0,4.0,3.0,0,0,3.0,2.0,Departamento,56.0,-33.3873702,-70.5769594,Vitacura,Avenida Luis Pasteur,S,0,1,0,0
2765779964,22800,103.0,272.0,220.0,52.0,4.0,4.0,3,2,5.0,5.0,-,20.0,-33.3961874,-70.5872824,Vitacura,Doctora María Figueroa,SEO,0,1,1,1
1562557129,20500,92.0,271.0,222.0,49.0,4.0,4.0,3,3,5.0,4.0,Tradicional,26.0,-33.3925907,-70.585448,Vitacura,Agustín Denegri,NEO,1,0,1,1
2840642788,15000,81.0,200.0,184.0,16.0,4.0,4.0,3,1,4.0,1.0,Departamento,30.0,-33.3858774,-70.5781588,Vitacura,Avenida Manquehue Norte,O,0,0,0,1
1591337343,13800,89.0,164.0,154.0,10.0,3.0,3.0,3,1,4.0,3.0,Departamento,10.0,-33.3937293,-70.5889621,Vitacura,Candelaria Goyenechea,SE,0,1,1,0
2846854956,14900,146.0,220.0,102.0,111.0,2.0,3.0,2,1,5.0,5.0,Penthhouse,6.0,-33.3931854,-70.5885574,Vitacura,Candelaria Goyenechea,NSEO,1,1,1,1
1577384489,25700,104.0,279.0,246.0,0.0,4.0,6.0,3,1,2.0,2.0,Dúplex,9.0,-33.3961636,-70.5863938,Vitacura,Espoz,SE,0,1,1,0
1587997213,14500,89.0,174.0,162.0,12.0,3.0,3.0,2,1,17.0,9.0,Departamento,23.0,-33.3968612,-70.5873312,Vitacura,Espoz,O,0,0,0,1
2858408296,11900,145.0,103.0,82.0,21.0,2.0,3.0,0,1,6.0,2.0,Departamento,0.0,-33.3936531,-70.5895539,Vitacura,Candelaria Goyenechea,S,0,1,0,0
1574230673,14500,104.0,175.0,139.0,36.0,3.0,3.0,2,1,9.0,7.0,Departamento,13.0,-33.3964777,-70.5878042,Vitacura,Espoz,SE,0,1,1,0
2842875594,8387,151.0,62.84,55.44,7.4,1.0,2.0,1,1,10.0,3.0,Departamento,3.0,-33.394432,-70.5899451,Vitacura,Avenida Américo Vespucio Norte,SE,0,1,1,0
1591149667,10500,86.0,131.0,121.0,10.0,4.0,3.0,0,0,3.0,2.0,Departamento,49.0,-33.3873702,-70.5769594,Vitacura,Avenida Luis Pasteur,NO,1,0,0,1
1591033507,10500,86.0,131.0,121.0,10.0,4.0,3.0,0,0,3.0,2.0,Departamento,49.0,-33.3873702,-70.5769594,Vitacura,Avenida Luis Pasteur,NO,1,0,0,1
2830574416,17500,94.0,200.0,186.0,14.0,3.0,2.0,2,1,17.0,16.0,Departamento,25.0,-33.3966879,-70.5861971,Vitacura,Bartolomé De Las Casas,O,0,0,0,1
1588637599,9000,113.0,79.0,79.0,0.0,2.0,2.0,1,1,4.0,2.0,Departamento,59.0,-33.3981779,-70.5876663,Vitacura,Avenida Américo Vespucio Norte,NO,1,0,0,1
1545055595,18300,93.0,212.0,196.0,16.0,4.0,4.0,2,1,17.0,2.0,Departamento,24.0,-33.3966841,-70.5862495,Vitacura,Bartolomé De Las Casas,SE,0,1,1,0
2843844304,13500,103.0,140.0,130.0,10.0,3.0,3.0,2,1,4.0,3.0,Departamento,36.0,-33.3925329,-70.5811178,Vitacura,Avenida Luis Pasteur,SE,0,1,1,0
1571999163,15990,114.0,160.0,140.0,20.0,4.0,3.0,2,1,1.0,4.0,Semi piso,50.0,-33.3918266,-70.5829954,Vitacura,Espoz,NSEO,1,1,1,1
1588032797,22900,218.0,146.0,105.0,41.0,2.0,3.0,2,1,10.0,9.0,Departamento,0.0,-33.3931854,-70.5885574,Vitacura,Candelaria Goyenechea,N,1,0,0,0
2777064798,29500,99.0,330.0,297.0,30.0,6.0,3.0,3,1,2.0,1.0,Dúplex,15.0,-33.3888023,-70.5803143,Vitacura,Jacques Cazotte,O,0,0,0,1
1589187107,12900,86.0,158.0,150.0,8.0,3.0,3.0,1,0,2.0,2.0,Dúplex,20.0,-33.39305,-70.57896,Vitacura,Chapultepec,SE,0,1,1,0
1589100849,11850,94.0,110.0,125.0,15.0,3.0,2.0,2,1,6.0,3.0,Departamento,15.0,-33.3948593,-70.5732908,Vitacura,Las Hualtatas,N,1,0,0,0
1571729959,17510,156.0,282.0,112.0,170.0,3.0,4.0,2,1,6.0,6.0,Penthhouse,3.0,-33.3927713,-70.5781714,Vitacura,Querétaro,SE,0,1,1,0
2791847286,17800,141.0,149.0,126.0,23.0,3.0,3.0,2,1,1.0,3.0,Departamento,0.0,-33.3929685,-70.5765109,Vitacura,Avenida Vitacura,N,1,0,0,0
2791869810,10800,150.0,85.0,72.0,13.0,2.0,2.0,2,1,1.0,4.0,Departamento,0.0,-33.3927868,-70.5764844,Vitacura,Avenida Vitacura,S,0,1,0,0
2851471802,16650,134.0,274.0,124.0,150.0,3.0,4.0,0,0,6.0,6.0,Departamento,2.0,-33.3929112,-70.5778069,Vitacura,Nueva Querétaro,NSEO,1,1,1,1
2851549522,11590,112.0,112.0,103.0,9.0,3.0,3.0,0,0,6.0,2.0,Departamento,2.0,-33.3929112,-70.5778069,Vitacura,Nueva Querétaro,SE,0,1,1,0
1555151245,12000,106.0,133.0,113.0,20.0,3.0,3.0,2,1,15.0,12.0,Departamento,16.0,-33.398376,-70.575188,Vitacura,Cardenal Belarmino,NO,1,0,0,1
2836067568,16500,147.0,270.0,111.83,158.0,3.0,4.0,2,1,6.0,6.0,Penthhouse,1.0,-33.3929112,-70.5778069,Vitacura,Nueva Querétaro,SE,0,1,1,0
2819281462,17300,155.0,281.0,111.0,143.0,3.0,4.0,2,1,6.0,6.0,Penthouse,3.0,-33.3929112,-70.5778069,Vitacura,Nueva Querétaro,SE,0,1,1,0
1585276819,17370,137.0,198.0,126.0,72.0,3.0,3.0,0,0,4.0,1.0,Departamento,2.0,-33.3929784,-70.5726645,Vitacura,Avenida Manquehue Norte,N,1,0,0,0
1572895507,12040,121.0,112.0,99.0,8.75,3.0,3.0,2,1,6.0,2.0,Departamento,0.0,-33.391899,-70.5765624,Vitacura,Cuernavaca,SE,0,1,1,0
1571669343,12590,122.0,113.0,103.0,10.0,3.0,3.0,2,1,6.0,2.0,Departamento,1.0,-33.3929112,-70.5778069,Vitacura,Nueva Querétaro,S,0,1,0,0
1574880815,12750,108.0,130.0,117.0,13.0,3.0,3.0,2,2,5.0,4.0,Departamento,8.0,-33.397974,-70.5763317,Vitacura,Luis Carrera,NO,1,0,0,1
2860112982,12900,88.0,150.0,145.0,5.0,4.0,3.0,1,0,3.0,2.0,Departamento,20.0,-33.3931172,-70.579115,Vitacura,Chapultepec,SE,0,1,1,0
2859457214,9900,128.0,102.38,77.0,22.23,2.0,2.0,2,1,5.0,4.0,Departamento,8.0,-33.3956241,-70.573407,Vitacura,Exequiel Plaza,S,0,1,0,0
2864196294,16500,137.0,280.0,120.0,150.0,3.0,4.0,2,1,6.0,6.0,Departamento,0.0,-33.393437,-70.5772628,Vitacura,Avenida Vitacura,SE,0,1,1,0
1539605537,11800,138.0,95.0,85.0,10.0,2.0,2.0,1,0,4.0,3.0,Departamento,2.0,-33.3929112,-70.5778069,Vitacura,Nueva Querétaro,NO,1,0,0,1
2849301438,11790,105.0,120.0,112.0,8.0,3.0,3.0,2,1,6.0,2.0,Departamento,3.0,-33.3929112,-70.5778069,Vitacura,Nueva Querétaro,S,0,1,0,0
1577193933,10500,119.0,96.0,88.0,8.0,2.0,2.0,1,1,8.0,6.0,Departamento,2.0,-33.3917437,-70.5789493,Vitacura,Querétaro,SE,0,1,1,0
1577492539,17490,156.0,282.0,112.0,170.0,3.0,4.0,2,1,6.0,6.0,Departamento,0.0,-33.3929112,-70.5778069,Vitacura,Nueva Querétaro,NSEO,1,1,1,1
1587747109,16990,60.0,433.0,281.0,152.0,3.0,4.0,2,1,6.0,6.0,Departamento,1.0,-33.3930223,-70.5782154,Vitacura,Nueva Querétaro,SE,0,1,1,0
1565327099,25000,170.0,358.0,146.7,0.0,3.0,4.0,2,0,6.0,6.0,Penhouse,3.0,-33.3923737,-70.5794729,Vitacura,Guadalajara,NE,1,0,1,0
2779568620,17680,152.0,281.0,116.0,0.0,3.0,4.0,2,1,6.0,6.0,Penhouse,2.0,-33.3923737,-70.5794729,Vitacura,Guadalajara,SE,0,1,1,0
2855405434,13000,89.0,152.0,145.0,7.0,3.0,3.0,1,1,21.0,8.0,Departamento,49.0,-33.3922579,-70.5784101,Vitacura,Chapultepec,SE,0,1,1,0
2855300378,13000,89.0,152.0,145.0,7.0,3.0,3.0,1,1,21.0,8.0,Departamento,49.0,-33.3922579,-70.5784101,Vitacura,Chapultepec,SE,0,1,1,0
2855519460,17490,150.0,266.0,116.0,150.0,3.0,3.0,0,0,6.0,6.0,Penthhouse,2.0,-33.3922579,-70.5784101,Vitacura,Chapultepec,NSEO,1,1,1,1
2850065888,21000,75.0,317.0,279.0,38.0,3.0,4.0,4,1,32.0,2.0,Departamento,4.0,-33.3738957,-70.5255404,Vitacura,Avenida Club De Campo,NO,1,0,0,1
1578349355,13700,97.0,186.0,140.0,46.0,3.0,4.0,2,1,32.0,3.0,Departamento,9.0,-33.3743537,-70.5257124,Vitacura,Las Hualtatas,SE,0,1,1,0
2853391670,8300,87.0,103.0,95.0,8.0,3.0,2.0,1,1,12.0,7.0,Departamento,31.0,-33.3841805,-70.5356735,Vitacura,Presidente Kennedy Lateral,SE,0,1,1,0
2858461222,19450,80.0,268.0,241.0,27.0,4.0,5.0,4,1,32.0,17.0,Departamento,5.0,-33.3741117,-70.5252973,Vitacura,Camino El Parque,NO,1,0,0,1
1579699805,6000,135.0,57.8,44.2,13.6,1.0,1.0,1,1,16.0,8.0,Departamento,2.0,-33.372972,-70.5217818,Vitacura,Avenida Club De Campo,O,0,0,0,1
1579583169,10500,110.0,124.0,95.0,29.0,2.0,2.0,2,1,15.0,3.0,Departamento,7.0,-33.3742709,-70.5243912,Vitacura,Avenida Las Condes,SE,0,1,1,0
2846608572,25990,131.0,260.0,197.0,63.0,4.0,4.0,3,1,15.0,2.0,Departamento,3.0,-33.372567,-70.5224897,Vitacura,Costanera Sur San Josemaría Escrivá De Balaguer,N,1,0,0,0
1580109497,11500,104.0,120.0,110.0,10.0,4.0,4.0,2,1,1.0,1.0,Departamento,5.0,-33.3835408,-70.5403263,Vitacura,La Aurora,N,1,0,0,0
2859771796,9500,76.0,140.0,124.0,0.0,4.0,3.0,1,1,4.0,2.0,Departamento,34.0,-33.3805904,-70.5366564,Vitacura,Avenida Tabancura,O,0,0,0,1
1549948035,8680,91.0,101.0,95.0,6.0,3.0,2.0,1,1,12.0,4.0,Departamento,31.0,-33.3836835,-70.5358195,Vitacura,Tupungato,SE,0,1,1,0
1532900373,8700,116.0,85.0,75.0,10.0,2.0,2.0,1,1,22.0,20.0,Departamento,13.0,-33.38143,-70.5360302,Vitacura,Avenida Tabancura,SE,0,1,1,0
1565403809,8680,91.0,101.4,95.0,6.4,3.0,2.0,1,1,13.0,4.0,Departamento,33.0,-33.3802793,-70.5371426,Vitacura,Avenida Tabancura,SE,0,1,1,0
2846778968,10200,96.0,126.0,106.0,20.0,3.0,2.0,2,1,15.0,2.0,Departamento,5.0,-33.3747592,-70.5251567,Vitacura,Camino El Parque,S,0,1,0,0
2689646056,10500,93.0,142.0,112.0,30.0,3.0,2.0,1,1,21.0,2.0,Departamento,14.0,-33.379967,-70.5369749,Vitacura,Avenida Tabancura,O,0,0,0,1
1590654241,21700,88.0,283.0,245.0,38.0,4.0,4.0,2,1,32.0,25.0,Departamento,2.0,-33.3740063,-70.5256541,Vitacura,Camino El Parque,NO,1,0,0,1
1585697047,15500,95.0,187.0,162.0,25.0,4.0,4.0,2,1,24.0,10.0,Departamento,4.0,-33.3713364,-70.5195701,Vitacura,Costanera Sur San Josemaría Escrivá De Balaguer,NO,1,0,0,1
1489695815,14600,69.0,209.46,209.46,0.0,2.0,3.0,2,2,19.0,18.0,Cocina Tradicional,42.0,-33.3798602,-70.5393134,Vitacura,Arquitecto Aguirre,NSO,1,1,0,1
2857626964,13200,94.0,150.0,140.0,10.0,3.0,3.0,2,2,18.0,18.0,Departamento,9.0,-33.3726561,-70.5176999,Lo Barnechea,Avenida Las Condes,SE,0,1,1,0
2853123996,8300,110.0,83.0,75.0,8.0,2.0,2.0,1,1,27.0,10.0,Departamento,16.0,-33.3799311,-70.5370647,Vitacura,Avenida Vitacura,O,0,0,0,1
2862601986,10925,97.0,142.0,112.0,30.0,3.0,2.0,1,1,21.0,2.0,Departamento,14.0,-33.379967,-70.5369749,Vitacura,Avenida Tabancura,O,0,0,0,1
2790975710,12300,123.0,120.0,100.0,20.0,3.0,3.0,2,1,11.0,7.0,Departamento,8.0,-33.3756827,-70.5264236,Vitacura,San Damián,SE,0,1,1,0
2858104530,21700,88.0,286.0,244.0,42.0,4.0,5.0,2,1,32.0,25.0,Departamento,3.0,-33.373188,-70.5244197,Vitacura,Costanera Sur San Josemaría Escrivá De Balaguer,NO,1,0,0,1
1572255845,6350,147.0,55.0,43.0,12.0,1.0,1.0,1,1,16.0,8.0,Departamento,3.0,-33.372972,-70.5217818,Vitacura,Avenida Club De Campo,O,0,0,0,1
2853462940,1800,54.0,35.0,33.0,2.0,1.0,1.0,0,0,12.0,5.0,Departamento,19.0,-33.4474862,-70.6337056,Santiago,Avenida Santa Isabel,SE,0,1,1,0
2856615258,1800,58.0,30.0,31.0,1.0,1.0,1.0,0,0,20.0,2.0,Departamento,15.0,-33.4457363,-70.6340236,Santiago,Marín,O,0,0,0,1
2863559152,1800,60.0,30.0,30.0,0.0,1.0,1.0,0,0,15.0,604.0,Departamento,18.0,-33.4441146,-70.6337483,Santiago,General Jofré,S,0,1,0,0
2794613142,1830,55.0,38.0,33.0,5.0,1.0,1.0,0,1,16.0,3.0,Departamento,18.0,-33.4462232,-70.6388685,Santiago,Angamos,O,0,0,0,1
1542955233,1850,61.0,33.0,30.0,3.0,1.0,1.0,0,0,20.0,10.0,Monoambiente,12.0,-33.4447196,-70.6348311,Santiago,General Jofré,N,1,0,0,0
2850300734,1850,63.0,29.0,29.0,0.0,1.0,1.0,0,0,15.0,8.0,Departamento,19.0,-33.4421015,-70.6342734,Santiago,Diagonal Paraguay,S,0,1,0,0
2857614246,1850,57.0,34.0,32.0,2.0,1.0,1.0,0,0,18.0,8.0,Departamento,8.0,-33.4478629,-70.6381078,Santiago,Santa Victoria,O,0,0,0,1
1573125979,1844,47.0,40.0,39.0,1.0,2.0,1.0,0,0,25.0,7.0,Departamento,17.0,-33.4442382,-70.6344593,Santiago,General Jofré,O,0,0,0,1
1551263223,1870,64.0,33.0,29.0,4.0,1.0,1.0,0,0,19.0,6.0,Cocina Incorporada,0.0,-33.4489396,-70.6353629,Santiago,Avenida Portugal,E,0,0,1,0
1582860873,1998,42.0,50.0,47.0,3.0,2.0,2.0,0,0,18.0,18.0,Departamento,16.0,-33.4473582,-70.642332,Santiago,Carmen,N,1,0,0,0
1560314233,1870,55.0,36.0,34.0,2.0,1.0,1.0,0,0,16.0,13.0,Departamento,7.0,-33.4497278,-70.6384449,Santiago,Lira,SE,0,1,1,0
1560608401,1890,52.0,36.0,36.0,0.0,1.0,1.0,0,0,24.0,11.0,Departamento,10.0,-33.4467917,-70.6437311,Santiago,San Isidro,N,1,0,0,0
1582179067,1890,63.0,30.0,30.0,0.0,1.0,1.0,0,1,18.0,12.0,Departamento,21.0,-33.4501887,-70.6416653,Santiago,Avenida Santa Isabel,O,0,0,0,1
2814313154,1890,52.0,35.0,36.0,4.0,1.0,1.0,0,0,19.0,15.0,Departamento,12.0,-33.4494415,-70.6338087,Santiago,Argomedo,O,0,0,0,1
2842096532,1890,54.0,38.0,35.0,3.0,1.0,1.0,0,1,10.0,3.0,Departamento,13.0,-33.4499566,-70.6427312,Santiago,San Isidro,NSEO,1,1,1,1
2859795788,1890,63.0,30.0,30.0,0.0,1.0,1.0,0,1,18.0,12.0,Departamento,20.0,-33.4505581,-70.6423098,Santiago,Avenida Santa Isabel,SE,0,1,1,0
2861523452,1790,59.0,31.0,30.0,1.0,1.0,1.0,0,0,22.0,6.0,Departamento,0.0,-33.4488144,-70.6353363,Santiago,Avenida Portugal,O,0,0,0,1
1560148843,1900,50.0,40.0,38.0,2.0,1.0,1.0,0,0,25.0,14.0,Piso,7.0,-33.4475456,-70.6392636,Santiago,Lira,S,0,1,0,0
1560149037,1900,57.0,33.0,33.0,2.0,1.0,1.0,0,1,24.0,17.0,Departamento,11.0,-33.4472907,-70.6451011,Santiago,Avenida Santa Rosa,N,1,0,0,0
1561254395,1900,63.0,30.0,30.0,0.0,1.0,1.0,0,0,8.0,8.0,Departamento,18.0,-33.4421015,-70.6342734,Santiago,Diagonal Paraguay,S,0,1,0,0
1569565867,1900,63.0,30.0,30.0,0.0,1.0,1.0,0,0,27.0,19.0,Departamento,14.0,-33.4491424,-70.6349498,Santiago,Avenida Portugal,N,1,0,0,0
1578887247,1900,61.0,33.0,31.0,2.0,1.0,1.0,0,0,25.0,3.0,Monoambiente,12.0,-33.4452837,-70.6443224,Santiago,San Isidro,O,0,0,0,1
1583914377,1900,52.0,38.0,36.0,2.0,1.0,1.0,0,0,15.0,12.0,Departamento,18.0,-33.4496923,-70.6426109,Santiago,San Isidro,O,0,0,0,1
2839319592,1900,63.0,32.0,30.0,2.0,1.0,1.0,0,0,21.0,19.0,Departamento,19.0,-33.4476496,-70.6369396,Santiago,Raulí,O,0,0,0,1
2856555658,1900,59.0,32.0,32.0,0.0,1.0,1.0,0,0,19.0,19.0,Departamento,13.0,-33.4476619,-70.6351796,Santiago,Avenida Portugal,N,1,0,0,0
2860842728,1900,59.0,35.0,32.0,3.0,1.0,1.0,0,0,1.0,10.0,Departamento,18.0,-33.4458253,-70.6388483,Santiago,Angamos,NO,1,0,0,1
2864374022,1900,63.0,31.0,30.0,1.0,1.0,1.0,0,0,20.0,7.0,Departamento,24.0,-33.4424666,-70.635673,Santiago,Diagonal Paraguay,N,1,0,0,0
1551276173,1896,45.0,42.0,42.0,0.0,2.0,2.0,0,1,21.0,12.0,Cocina Incorporada,18.0,-33.4481135,-70.6399682,Santiago,Santa Victoria,O,0,0,0,1
2858240434,1910,70.0,27.0,27.0,0.0,1.0,1.0,1,1,18.0,10.0,Departamento,18.0,-33.4499833,-70.6425386,Santiago,Avenida Santa Isabel,SE,0,1,1,0
2861536020,1950,54.0,36.0,36.0,0.0,1.0,1.0,0,1,21.0,12.0,Departamento,8.0,-33.4503561,-70.6398595,Santiago,Manuel Antonio Tocornal,O,0,0,0,1
2837548786,1980,52.0,44.0,38.0,6.0,1.0,1.0,0,1,4.0,4.0,Departamento,31.0,-33.443236,-70.6387359,Santiago,Diagonal Paraguay,SE,0,1,1,0
1585593491,1990,56.0,36.0,35.0,2.0,1.0,1.0,0,0,26.0,8.0,Departamento,18.0,-33.445269,-70.6429684,Santiago,Carmen,O,0,0,0,1
2861661690,1990,64.0,32.0,31.0,1.0,1.0,1.0,0,0,21.0,13.0,Departamento,13.0,-33.4476619,-70.6351796,Santiago,Avenida Portugal,O,0,0,0,1
1591819331,1990,58.0,36.0,34.0,2.0,1.0,1.0,0,0,20.0,17.0,Departamento,11.0,-33.4483119,-70.6427213,Santiago,San Isidro,N,1,0,0,0
1533790107,2000,66.0,35.0,30.0,5.0,1.0,1.0,0,0,20.0,5.0,Departamento,25.0,-33.4459117,-70.633344,Santiago,Bombero Patricio Canto Feliú,NO,1,0,0,1
2761860410,2000,66.0,30.0,30.0,3.0,1.0,1.0,0,0,15.0,4.0,Departamento,10.0,-33.4506173,-70.6414493,Santiago,Carmen,O,0,0,0,1
2845457424,2000,58.0,41.0,34.0,7.0,1.0,1.0,0,1,9.0,5.0,Departamento,3.0,-33.4498201,-70.6361513,Santiago,Argomedo,O,0,0,0,1
2859445422,2000,54.0,39.0,37.0,2.0,1.0,1.0,0,0,16.0,11.0,Departamento,10.0,-33.4509151,-70.6422841,Santiago,San Isidro,S,0,1,0,0
2864430780,2000,64.0,32.0,31.0,1.0,1.0,1.0,0,0,29.0,1.0,Departamento,13.0,-33.4489741,-70.6428516,Santiago,Santa Victoria,SE,0,1,1,0
1560536051,1998,66.0,30.0,30.0,0.0,1.0,1.0,0,0,8.0,2.0,Departamento,20.0,-33.4464772,-70.6400728,Santiago,Lira,N,1,0,0,0
1577212285,1998,57.0,35.0,35.0,0.0,1.0,1.0,0,0,25.0,6.0,Departamento,25.0,-33.4497875,-70.6363765,Santiago,Argomedo,N,1,0,0,0
1584780491,2034,72.0,28.0,28.0,0.0,1.0,1.0,0,0,27.0,23.0,Departamento,14.0,-33.4444372,-70.6355479,Santiago,Fray Camilo Henríquez,N,1,0,0,0
1571313893,2050,64.0,38.0,32.0,6.0,1.0,1.0,1,1,13.0,1.0,Departamento,6.0,-33.4493237,-70.6340656,Santiago,Fray Camilo Henríquez,N,1,0,0,0
2778853776,2044,63.0,32.0,32.0,0.0,1.0,1.0,0,1,18.0,10.0,Departamento,9.0,-33.4459476,-70.6340875,Santiago,Marín,NO,1,0,0,1
2749359772,2049,47.0,45.0,43.0,2.0,1.0,1.0,0,1,12.0,5.0,-,28.0,-33.4446514,-70.6438958,Santiago,Sara Del Campo,N,1,0,0,0
1545050825,2049,62.0,35.0,33.0,2.0,1.0,1.0,0,0,14.0,6.0,Departamento,18.0,-33.4487999,-70.6353204,Santiago,Avenida Portugal,S,0,1,0,0
1570570337,2049,60.0,34.0,34.0,0.0,1.0,1.0,1,0,25.0,5.0,Departamento,11.0,-33.4491332,-70.6349406,Santiago,Avenida Portugal,SE,0,1,1,0
1572121559,2049,48.0,42.0,42.0,0.0,1.0,1.0,0,1,15.0,9.0,Departamento,20.0,-33.4484391,-70.643731,Santiago,San Isidro,O,0,0,0,1
1585148645,2049,68.0,30.0,30.0,0.0,1.0,1.0,0,0,20.0,8.0,Departamento,20.0,-33.4452603,-70.6441632,Santiago,San Isidro,O,0,0,0,1
2860639848,2024,49.0,42.0,41.0,1.0,2.0,1.0,0,1,21.0,21.0,Departamento,15.0,-33.4476619,-70.6351796,Santiago,Avenida Portugal,SE,0,1,1,0
1562473783,2090,55.0,42.0,38.0,0.0,1.0,1.0,0,0,13.0,6.0,Departamento,8.0,-33.4455741,-70.6345217,Santiago,Marín,O,0,0,0,1
1582632143,2090,69.0,33.0,30.0,3.0,1.0,1.0,0,0,10.0,7.0,Departamento,10.0,-33.4480195,-70.6407615,Santiago,Manuel Antonio Tocornal,NSEO,1,1,1,1
1582663945,2090,55.0,42.0,38.0,4.0,1.0,1.0,0,0,20.0,6.0,Departamento,7.0,-33.445789,-70.6349938,Santiago,Marín,O,0,0,0,1
