rmse_log_train,rmse_log_val
0.8183911545999311,0.8298467600470302
0.8106897695249136,0.8220673410322304
0.8030086104359047,0.8142887918879045
0.7961421863701568,0.8072959115508692
0.788805180303694,0.7998447168740167
0.781638083074762,0.7926083490113371
0.774281551924858,0.7851505395974683
0.7672984889441005,0.7780986718581802
0.7605831843423471,0.7713705252785116
0.7534491515505797,0.7641551940993111
0.7466567844589082,0.7572785218158788
0.739661995164416,0.7501999516605946
0.7329814220507093,0.7434825974669639
0.726387738331673,0.7368834929092273
0.7196123107395741,0.7300432212093302
0.7133931980455948,0.7237795013461311
0.7068516155780187,0.7171679625221147
0.7003882041821702,0.7106922712645537
0.6940155394332109,0.7042589025846687
0.6878666793937793,0.698073280881715
0.6820949830938268,0.6922901267811984
0.6758076403826676,0.6859145183161135
0.6695677376520758,0.6796190431277673
0.6634013373725195,0.6733920026521045
0.6573822596932576,0.6673060112095581
0.6518030429833952,0.6617105241345893
0.6458485380040567,0.6556870457433397
0.6399771703229915,0.6497793773462753
0.63443718360492,0.6441591668148469
0.6290740048505652,0.6387607913268369
0.623465980203552,0.6330709627836972
0.6181986784094889,0.627766419102233
0.612575820706993,0.6220755064996514
0.6070461297194337,0.6165082838756244
0.6018398293766382,0.6112327942669592
0.5964301286083005,0.6057986780746714
0.5912710751503854,0.6005752083587074
0.5862239959184297,0.5954622739827727
0.580962864069384,0.5901364767457479
0.5757475328242784,0.5848928202338997
0.5706213092477953,0.5797390642544854
0.5655031147842207,0.5745968697820136
0.560483193802233,0.5695547887754516
0.5554940427333063,0.5645034217029047
0.5505474663113497,0.559512137383356
0.545924740838502,0.554863715235816
0.5411224615057049,0.5500242524172421
0.5366998909670343,0.5455608357614419
0.5320505457065904,0.5408824372903482
0.5273809420484254,0.5361717167219385
0.5228523515095248,0.5316025458212109
0.5185917451224309,0.5273665446301637
0.5140701052878516,0.5227817747559758
0.5097920016606606,0.5184978964826816
0.5055433825334192,0.5142377275101588
0.5011617306236142,0.5098174911740593
0.49680484858379453,0.5054107901572619
0.4925307507409435,0.5010770010786083
0.4885737159635495,0.49713595831223223
0.4843711523605409,0.4928844833773516
0.4803955914514422,0.4889182893921815
0.4763657852514456,0.4848563744123815
0.4723164812375111,0.4808032374939177
0.46848080528478075,0.47698154182626046
0.46486195914838613,0.47335379305990566
0.46139543314254006,0.4698603734873376
0.45766023171333353,0.46608997783277845
0.4538723179878745,0.46226609563865334
0.4500472685828645,0.45841466339861275
0.4465780545935466,0.4549511821127338
0.4428993889399773,0.4512457200944176
0.43941009446405327,0.4477856722364262
0.43573460669551667,0.4441163577555317
0.43211806216686516,0.4404701289081506
0.42859643365019034,0.4369338851451174
0.4252162211179058,0.43354885165759566
