rmse_log_train,rmse_log_val
0.8138518372253628,0.8251914219151
0.8018475895385352,0.8130305171746661
0.7900023138666079,0.80102487626542
0.7783537458309036,0.7891827668628407
0.7669033528669571,0.7775983400112131
0.7556963482375054,0.7661983113481187
0.7446281709286621,0.7550441681044977
0.7341384365009472,0.7444300960051352
0.7238991030204844,0.7341347409773558
0.7133810945118803,0.7234660740123303
0.7034571661063115,0.7134926837294541
0.6933005996848925,0.7031759635244792
0.6836513734586888,0.6933601202782838
0.6738008990611758,0.6833518192046542
0.6641120112095255,0.6735204784140982
0.6547403009747399,0.6640330081838633
0.6455162822720375,0.6546680033537319
0.6363223769731785,0.6453078118085136
0.6273463889733978,0.6362360930919589
0.6184573304394582,0.6272370815659575
0.6101378630781935,0.6187416993350152
0.6016205027502447,0.6101015360969727
0.593230724718023,0.6016008277889141
0.5852370845764859,0.5934735151443483
0.5773659328786309,0.5854617806730872
0.5693303922514213,0.577317647396841
0.5616082837698392,0.5694937692731923
0.5538969039679875,0.5616467182535495
0.5462923072663237,0.5539145008374367
0.5389458468609251,0.5464744339095705
0.5318489332095966,0.5392956016120236
0.5246749213428726,0.5319992022939051
0.517849190170637,0.5251297243973094
0.5110196449027803,0.5181293359452323
0.5041542455092338,0.5112048339328616
0.4982517245889856,0.5052551330269728
0.49186402736366425,0.49875120462219047
0.48534445126097947,0.4921107548506199
0.47896266058475634,0.4856467825563121
0.4729263679888403,0.47957189297921005
0.46689532312654536,0.4734671711703075
0.4610469396563838,0.46757843230434076
0.45511102871898346,0.4615159280451733
0.449267158843376,0.4556195914800217
0.4437469140980119,0.45001065128410805
0.43832822677255945,0.4444923558052283
0.43280601860090784,0.4389052050963344
0.42736948115359824,0.43342550189952445
0.4220758230720286,0.42803604010813817
0.4168970692433952,0.42281844243207384
0.41196715572341996,0.4177914350088246
0.40690428847450333,0.4126385597689539
0.40196706924980485,0.4076194157136469
0.397135848083741,0.4026664520341358
0.3923834832610823,0.3978214178004014
0.38772278145741146,0.3930947002819107
0.38317109273420685,0.38846855691038673
0.37864710263689433,0.3838668678026759
0.3742449287018097,0.3794394387307831
0.3699346452368887,0.37506268975503326
0.36587081199581073,0.37099782685609795
0.3617213623152059,0.36675347803413244
0.35774044788048714,0.36269359492610026
0.3537871099022907,0.3586621911839155
0.3498502144366542,0.3546584220769456
0.34599793930104455,0.3507781328324177
0.3423688537571447,0.3470699925192696
0.3388140619554533,0.34345407589155874
0.33518441356251677,0.33980301433043236
0.3316900385766505,0.336248715261406
0.32818744447303805,0.33268918407351644
0.3247399344454451,0.3292161780635149
0.3213985252213403,0.32585528533563657
0.31822650983635403,0.32264306014416344
0.31518435589413774,0.31958846976918776
0.31209759490307526,0.316466924995472
0.3090276164527604,0.31333639030825433
0.3060011950567586,0.31026612303791085
0.30304805035241106,0.30729621952793024
0.3001424541931029,0.3043115107189399
0.2974055810031427,0.3015099776699539
0.29471701689370533,0.2987891291533347
0.29197136143156277,0.29601518679866207
0.2893453854217343,0.29337215787757637
0.28671818070987937,0.2907168657905655
0.2841308139098591,0.2880727566757407
0.28163537946907635,0.2855642035127986
0.2792300154324707,0.2831157732597241
0.27681440388415085,0.2806876100397443
0.2745253825772573,0.278358524112754
0.27229460303099245,0.2761131387624092
0.270008447130627,0.27381266315227426
0.26781044460787073,0.27160879488915385
0.2656393689085646,0.26941950543202353
0.2635058448725775,0.2672919419827783
0.2614556062451688,0.2652142597970906
0.25939502232905326,0.26314554639570875
0.257412558150621,0.2611243365854512
0.25546677937615536,0.2591848984369655
0.25354820144937834,0.25725857691304993
0.25169962038030297,0.25541646600432455
0.2498775059910033,0.25358226843841114
0.2481147253371191,0.25182173032159627
0.24637848260797984,0.2500864833249247
0.2447281253767921,0.2484529045564302
0.2431004597007455,0.2468041479848998
0.24155562411919848,0.24526112621187957
0.24000015809966604,0.24369339987975716
0.23846670360937514,0.2421792108637353
0.23696674954035005,0.24069824734364056
0.2354723712600304,0.23918088632074863
0.23402723709642992,0.23773407112056807
0.2326274999860121,0.23632379331979012
0.23121875026712993,0.2349240809426452
0.22984109147422654,0.23355293366604227
0.22851760163032822,0.2322445412100604
0.22719444578290554,0.23094779378531322
0.2259314923395496,0.2296960182658018
0.22473130553891169,0.22852743689815316
0.22353324863930582,0.22732091519568773
0.2223622455526551,0.2261457119790145
0.22121412046125596,0.22502010544666964
0.22003607631708952,0.2238830654365381
0.21896089912996838,0.22280411837689568
0.21787865527546008,0.2217459554901132
0.21688481932335024,0.22073922781562916
0.21585356697055996,0.2197351816025584
0.21484213496433488,0.21874154107758834
0.21387549106225975,0.21781561758868215
0.21289381801117943,0.2168572919258504
0.21195577849170152,0.2159359535524363
0.21100670504438274,0.2150330668237485
0.2101091651063688,0.21416646208937026
0.20926356366933943,0.21332100247110936
0.20837001875682176,0.21244888994281752
0.20755890417286563,0.21170428238934774
0.20673526736012532,0.21090588181583791
0.20588941820463796,0.2101090133250038
0.2051405515252776,0.2093825910997046
0.204382471174372,0.2086478913269115
0.20363575600098327,0.20792450446061672
0.20291431368993051,0.2072355745048384
0.20223455734637263,0.20655999262248215
0.20152090320963775,0.205893635588566
0.20084071149417224,0.20523292687479208
0.20018365735975016,0.20461522646912877
0.19951026284529955,0.20397034080608278
0.1989025409786703,0.20339098504828892
0.19830253814754373,0.20282444201376967
0.19770911069287625,0.20225807946915203
0.19713613578088612,0.20171797532064184
0.19654267110295018,0.20119256483177247
0.195969000590062,0.20065846457270176
0.19538821334675915,0.20011093524993845
0.19483659062046732,0.19956407563536607
0.19428656329694194,0.1990443657003196
0.19377017722528336,0.19852754994303834
0.19325187783726752,0.19803956756171448
0.19279191692153497,0.19759400217155385
