link,nombre,fecha_consultado,fecha_publicado,divisa,monto,ppm2,ppm2_avg,superficie_t,superficie_u,terraza,ambientes,dormitorios,banos,ubicacion,estacionamiento,bodegas,cantidad_pisos,dep_por_piso,piso,tipo_depto,orientacion,antiguedad,gastos_comunes,coordenadas
https://portalinmobiliario.com/MLC-2835365654,Hermoso Departamento En Venta De 3 Dorm. En Conchalí,2025-04-04,Publicado hace 2 meses,UF,2.055,31 UF/m²,49 UF/m²,67 m²,65 m²,2 m²,,3,1,"Av Dorsal 1395, General Gambino, Conchalí, RM (Metropolitana)",,,5,8,,Loft,N,11 años,,-33.3959809%2C-70.6612031
https://portalinmobiliario.com/MLC-1590966831,Pontevedra/m. Alonso Pinzon C_706371,2025-04-04,Publicado hace 9 días,UF,7.990,64 UF/m²,91 UF/m²,130 m²,124 m²,,5,3,2,"Rotonda Atenas, Las Condes, RM (Metropolitana)",1,,13,,,,O,,,-33.4197077%2C-70.5580276
https://portalinmobiliario.com/MLC-2819204704,Departamento En Venta De 3 Dorm. En Vitacura,2025-04-04,,UF,14.157,116 UF/m²,103 UF/m²,164 m²,122 m²,42 m²,,3,3,"Vitacura/ Mar Jónico/ Estadio Croata, Estadio Croata, Vitacura, RM (Metropolitana)",,,8,,2,Departamento,O,0 años,,-33.3856621%2C-70.5617444
https://portalinmobiliario.com/MLC-2843360176,Luminoso Departamento En Emblemático Edificio Lircay,2025-04-04,Publicado hace 52 días,$,85.000.000,,,90 m²,90 m²,,3,3,2,"Edificio Lircay, Centro de Talca, Talca, Maule",,1,1,1,,Semi piso,,0 años,,-35.4280217%2C-71.6537536
https://portalinmobiliario.com/MLC-1587775369,Departamento Teatinos/rosas,2025-04-04,,$,101.297.622,48 UF/m²,55 UF/m²,55 m²,53 m²,2 m²,2,2,2,"Teatinos/rosas, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",,,26,,15,Departamento,O,13 años,,-33.4357878%2C-70.655986
https://portalinmobiliario.com/MLC-1589050681,Departamento En Venta De 2 Dorm. En Talcahuano,2025-04-04,,$,119.000.000,0 UF/m²,62 UF/m²,63 m²,,,,2,2,"Brisas Del Sol, Talcahuano, Brisas del Sol, Talcahuano, Biobío",1,1,,,,Departamento,,13 años,,-36.7726143%2C-73.0759816
https://portalinmobiliario.com/MLC-2864386736,"Departamento En Venta De 2 Dorm., Metro Toesca, Santiago",2025-04-04,Publicado hace 4 días,UF,2.390,54 UF/m²,68 UF/m²,44 m²,44 m²,,4,2,2,"Metro Toesca, Ejército - Toesca, Santiago, RM (Metropolitana)",45,,9,7,,Departamento,N,17 años,,-33.454403%2C-70.6601939
https://portalinmobiliario.com/MLC-2848406910,Departamento En Venta De 1 Dorm. General Mackenna 1260,2025-04-04,Publicado hace 42 días,$,70.000.000,48 UF/m²,63 UF/m²,39 m²,37 m²,2 m²,,1,1,"General Mackenna 1260, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",,,,,17,Departamento,N,0 años,,-33.4335253%2C-70.6553944
https://portalinmobiliario.com/MLC-1539400901,"Metro Ecuador, Venta Departamento 1 Ambiente, Conde Maule.  ",2025-04-04,,UF,1.250,44 UF/m²,59 UF/m²,28 m²,28 m²,,,1,1,"Conde Del Maule 4500 - 4800, Metro Ecuador, Estación Central, RM (Metropolitana)",,,23,9,4,Departamento,O,6 años,,-33.4550141%2C-70.700608
https://portalinmobiliario.com/MLC-1584693305,Departamento En Venta De 2 Dorm. En Macul,2025-04-04,,UF,2.800,60 UF/m²,87 UF/m²,51 m²,46 m²,5 m²,,2,2,"Los Olmos, Las Dalias, Macul, RM (Metropolitana)",,,25,8,23,Departamento,N,4 años,,-33.4803475%2C-70.5991585
https://portalinmobiliario.com/MLC-2836942536,"Vendo Moderno Departamento En Pucón, 2d2b1e",2025-04-04,Publicado hace 2 meses,UF,4.500,68 UF/m²,79 UF/m²,66 m²,66 m²,,6,2,2,"Variante Internacional 1605, Centro de Pucón, Pucón, La Araucanía",1,,4,,,,,5 años,,-39.2839913%2C-71.9593402
https://portalinmobiliario.com/MLC-2864224478,Departamento Duplex Venta De 3 Dorm. En Las Condes,2025-04-04,Publicado hace 5 días,UF,38.250,119 UF/m²,96 UF/m²,444 m²,320 m²,124 m²,,3,5,"Fray León / San Damián, Mall Sport, Las Condes, RM (Metropolitana)",,,,,,Departamento,,0 años,,-33.3737886%2C-70.5141086
https://portalinmobiliario.com/MLC-1583394933,Oportunidad - Inversionistas - Entrega Inmediata,2025-04-04,Publicado hace 29 días,UF,2.200,73 UF/m²,68 UF/m²,32 m²,30 m²,2 m²,,1,1,"Edificio Patio Chiloé - Chiloé 1200 - 1500, Santiago, Parque O'Higgins, Santiago, RM (Metropolitana)",,,25,8,,Departamento,,7 años,,-33.461335%2C-70.6462094
https://portalinmobiliario.com/MLC-2853431176,Departamento En Venta De 3 Dorm. En Viña Del Mar,2025-04-04,Publicado hace 29 días,$,79.500.000,30 UF/m²,51 UF/m²,67 m²,67 m²,,,3,1,"Gomez Carreño, Viña Del Mar, Gómez Carreño, Viña Del Mar, Valparaíso",1,,,,,Departamento,,0 años,,-33.0020123%2C-71.5198379
https://portalinmobiliario.com/MLC-2743358456,Precioso Depto En La Dehesa Con Vista Privilegiada Al Parque,2025-04-04,Publicado hace 8 meses,UF,15.900,113 UF/m²,101 UF/m²,180 m²,140 m²,,,2,3,"El Radal, La Dehesa, Lo Barnechea, RM (Metropolitana)",2,1,8,2,,,,11 años,,-33.3652113%2C-70.518331
https://portalinmobiliario.com/MLC-2839493842,"Amplio Depto, 92m2, 3d/2b, 1e, A 5 Cuadras De Metro Ñuble.",2025-04-04,Publicado hace 2 meses,$,128.000.000,35 UF/m²,82 UF/m²,92 m²,92 m²,,,3,2,"Lo Encalada 900 - 1200, Ñuñoa, Estadio Nacional, Ñuñoa, RM (Metropolitana)",1,,4,,1,Departamento,NP,60 años,,-33.4621667%2C-70.6231108
https://portalinmobiliario.com/MLC-2860418276,"Depto, Pasos Metro Departamental, San Miguel (74525)",2025-04-04,Publicado hace 14 días,$,80.000.000,58 UF/m²,70 UF/m²,38 m²,35 m²,3 m²,,1,,Verifica que el inmueble exista y desconfía si te dicen que necesitan vender o arrendar con urgencia.,,,,,,,,,,-33.5044966%2C-70.656651
https://portalinmobiliario.com/MLC-2857830366,Venta Depto. 1d/1b + Bod - Santiago,2025-04-04,Publicado hace 19 días,UF,2.440,73 UF/m²,72 UF/m²,39 m²,33 m²,6 m²,,1,1,"Av. Portugal 520, Santa Isabel, Santiago, RM (Metropolitana)",,1,,,,,P,-0 años,,-33.448748%2C-70.635254
https://portalinmobiliario.com/MLC-1552420803,Departamento En Venta De 2 Dorm. En San Miguel,2025-04-04,Publicado hace 4 meses,UF,3.200,53 UF/m²,56 UF/m²,"65,23 m²","60,22 m²","5,01 m²",,2,2,"San Nicolas Con Gauss, Lo Vial, San Miguel, RM (Metropolitana)",,1,16,10,7,Departamento,SO,10 años,,-33.4986629%2C-70.6574159
https://portalinmobiliario.com/MLC-2850644706,Amplio Departamento 3d/2b En Bellas Artes,2025-04-04,,UF,8.150,66 UF/m²,77 UF/m²,134 m²,122 m²,12 m²,3,3,2,"Santo Domingo , Dpto , Santiago, Región Metropolitana, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",,,8,4,8,Departamento,N,61 años,,-33.435568%2C-70.644258
https://portalinmobiliario.com/MLC-1554714627,"Departamento Con Patio Bahía Pelicanos, Horcón",2025-04-04,Publicado hace 4 meses,UF,4.700,67 UF/m²,71 UF/m²,102 m²,70 m²,32 m²,3,3,2,"Condominio Bahía Pelicanos, Horcón, Horcón, Puchuncaví, Valparaíso",1,1,1,2,1,Departamento,P,0 años,,-32.7151065%2C-71.4838109
https://portalinmobiliario.com/MLC-1586241767,Departamento En Las Condes (86467),2025-04-04,Publicado hace 21 días,UF,5.850,119 UF/m²,142 UF/m²,55 m²,49 m²,6 m²,,1,,Verifica que el inmueble exista y desconfía si te dicen que necesitan vender o arrendar con urgencia.,,,,,,,,,,-33.3826836%2C-70.532087
https://portalinmobiliario.com/MLC-2852083842,Venta Departamento Santiago: Puede Ser Tu Hogar,2025-04-04,,UF,1.800,54 UF/m²,72 UF/m²,33 m²,33 m²,,1,1,1,"San Isidro 300 - 600 Departamento 908, Santiago, 300 - 600, Santa Isabel, Santiago, RM (Metropolitana)",,,,,,Departamento,O,11 años,,-33.4482433%2C-70.6438312
https://portalinmobiliario.com/MLC-2859534884,Departamento Alcalde Pedro Alarcón Id: 23899,2025-04-04,,UF,3.400,43 UF/m²,56 UF/m²,78 m²,78 m²,,3,3,,Verifica que el inmueble exista y desconfía si te dicen que necesitan vender o arrendar con urgencia.,,,,,,,,,,-33.4873285%2C-70.6461688
https://portalinmobiliario.com/MLC-1549326541,Acogedor Y Amplio Departamento / Barrio Lastarria,2025-04-04,,$,200.000.000,37 UF/m²,77 UF/m²,138 m²,138 m²,,,3,2,"Lastarria, Santiago, Barrio Lastarria, Santiago, RM (Metropolitana)",,,8,4,8,Departamento,SO,68 años,,-33.4382715%2C-70.6410854
https://portalinmobiliario.com/MLC-1584506455,Departamento En Venta De 3 Dorm. En Iquique,2025-04-04,Publicado hace 25 días,UF,5.900,59 UF/m²,55 UF/m²,100 m²,100 m²,,,3,2,"Edificio Punta Cavancha Piso 3 Ts, Cavancha, Iquique, Tarapacá",1,1,,,,Departamento,SP,0 años,,-20.2362502%2C-70.1520345
https://portalinmobiliario.com/MLC-2862792766,"Estupendo Departamento Vicuña  Mackena, Providencia",2025-04-04,Publicado hace 8 días,$,195.000.000,62 UF/m²,72 UF/m²,87 m²,80 m²,7 m²,,3,2,"Av. Vicuña Mackenna 300 - 600, Providencia, Barrio Italia, Providencia, RM (Metropolitana)",,,1,2,3,Departamento,,40 años,,-33.4485477%2C-70.6309951
https://portalinmobiliario.com/MLC-2861215706,"Las Condes, Departamento En Venta (88118)",2025-04-04,Publicado hace 11 días,UF,9.100,116 UF/m²,101 UF/m²,94 m²,78 m²,16 m²,,2,2,"Padre Hurtado Sur 1500 - 1800, Las Condes, Chile, Parque Padre Alberto Hurtado, Las Condes, RM (Metropolitana)",2,1,10,5,,Departamento,P,25 años,,-33.4250099%2C-70.53877
https://portalinmobiliario.com/MLC-2829515902,Se Vende Departamento Valparaíso (parque Los Ingleses),2025-04-04,,UF,2.235,39 UF/m²,49 UF/m²,57 m²,57 m²,,,2,1,"Navío San Martín 70, Valparaíso, Valparaíso, Valparaíso",1,,,7,,Departamento,,24 años,,-33.05963%2C-71.586526
https://portalinmobiliario.com/MLC-1534450179,Espectacular Penthouse Con Vista Despejada.,2025-04-04,Publicado hace 5 meses,UF,16.166,73 UF/m²,62 UF/m²,"421,93 m²","219,38 m²","202,55 m²",,4,,Verifica que el inmueble exista y desconfía si te dicen que necesitan vender o arrendar con urgencia.,,,,,,,,,,-33.4925338%2C-70.5500251
https://portalinmobiliario.com/MLC-2838922746,Precioso Dpto Barrio El Golf,2025-04-04,Publicado hace 2 meses,UF,18.300,77 UF/m²,89 UF/m²,295 m²,235 m²,60 m²,6,4,3,"Apoquindo/ Burgos, Colón Oriente - Vital Apoquindo, Las Condes, RM (Metropolitana)",3,1,17,,13,Piso,NP,32 años,,-33.4161088%2C-70.5340623
https://portalinmobiliario.com/MLC-2849429158,Departamento En Venta Recreo,2025-04-04,,$,69.500.000,63 UF/m²,105 UF/m²,30 m²,28 m²,3 m²,,1,1,"René Pienovi 800, Agua Santa, Viña Del Mar, Valparaíso",,1,20,6,6,Departamento,O,5 años,,-33.0377685%2C-71.5709342
https://portalinmobiliario.com/MLC-1572325237,Departamento En Venta De 2 Dorm. En Ñuñoa,2025-04-04,Publicado hace 2 meses,UF,8.262,116 UF/m²,83 UF/m²,"84,54 m²","70,87 m²","13,67 m²",,2,2,"General Flores, Parque Botánico, Ñuñoa, RM (Metropolitana)",14,1,,6,,Departamento,S,2 años,,-33.4462644%2C-70.5902974
https://portalinmobiliario.com/MLC-2772978900,"Departamento Amoblado En Edificio Tres Ríos En Venta, Talca",2025-04-04,Publicado hace 4 meses,UF,5.250,58 UF/m²,62 UF/m²,"89,42 m²","89,42 m²",,,3,3,"Av San Miguel 3696, Esmeralda, Talca, Maule",1,1,,,,Departamento,N,3 años,,-35.437747%2C-71.6200537
https://portalinmobiliario.com/MLC-2756066064,"Penthouse 2 Dorm, 2 Est",2025-04-04,Publicado hace 5 meses,UF,9.380,137 UF/m²,108 UF/m²,100 m²,68 m²,32 m²,,2,2,"El Tranque Penthouse, La Dehesa, Lo Barnechea, RM (Metropolitana)",2,1,5,,,Dúplex,Sur-Oriente,0 años,,-33.3595104%2C-70.5224474
https://portalinmobiliario.com/MLC-1578382795,Venta De Departamento En Barrio Universitario.,2025-04-04,Publicado hace 44 días por Engel & Völkers La Serena,UF,3.300,56 UF/m²,54 UF/m²,58 m²,58 m²,,2,2,2,"Av Guillermo Ulriksen , Departamento  Torre I, Condominio Barrio Universitario Iii, La Serena, San Joaquín, La Serena, Coquimbo",1,1,4,,2,Departamento,S,12 años,,-29.9216967%2C-71.2351102
https://portalinmobiliario.com/MLC-1566448273,Departamento En Venta De 2 Dorm. En Viña Del Mar,2025-04-04,Publicado hace 2 meses,UF,3.172,53 UF/m²,53 UF/m²,65 m²,59 m²,6 m²,,2,1,"1 Norte, Miraflores, Viña Del Mar, Valparaíso",1,1,25,5,21,Departamento,NP,18 años,,-33.0307%2C-71.52203
https://portalinmobiliario.com/MLC-2834762728,Walker Martinez / Av La Florida,2025-04-04,,$,98.000.000,42 UF/m²,57 UF/m²,59 m²,59 m²,3 m²,,3,,Revisa el remitente de los e-mails y asegúrate que sean enviados por Portalinmobiliario.com o tu asesor inmobiliario designado.,,,,,,,,,,-33.5225176%2C-70.5846691
https://portalinmobiliario.com/MLC-2863462448,Laguna Bahia  (64606),2025-04-04,Publicado hace 7 días,UF,3.900,57 UF/m²,62 UF/m²,78 m²,68 m²,10 m²,,2,,Verifica que el inmueble exista y desconfía si te dicen que necesitan vender o arrendar con urgencia.,,,,,,,,,,-33.3525768%2C-71.6463797
https://portalinmobiliario.com/MLC-2858787020,Rosas / Amunátegui (73079),2025-04-04,Publicado hace 17 días,UF,3.400,61 UF/m²,55 UF/m²,58 m²,55 m²,3 m²,,2,,Verifica que el inmueble exista y desconfía si te dicen que necesitan vender o arrendar con urgencia.,,,,,,,,,,-33.4357676%2C-70.6569719
https://portalinmobiliario.com/MLC-1591737303,Increíble Áreas Comúnes / Parque Arauco ,2025-04-04,Publicado hace 6 días,UF,7.590,130 UF/m²,110 UF/m²,76 m²,58 m²,18 m²,,2,2,"Parque Arauco, Parque Arauco, Las Condes, RM (Metropolitana)",1,1,20,10,19,Departamento,,10 años,,-33.4011698%2C-70.5761287
https://portalinmobiliario.com/MLC-1548467511,Departamento En Venta De 5 Dorm. En Las Condes,2025-04-04,,UF,24.900,67 UF/m²,96 UF/m²,420 m²,370 m²,50 m²,,5,4,"San Damian, San Damián, Las Condes, RM (Metropolitana)",5,1,3,1,3,Departamento,,28 años,,-33.3771366%2C-70.5199394
https://portalinmobiliario.com/MLC-1591346637,Departamento En Venta De 1 Dorm. En Santiago,2025-04-04,Publicado hace 7 días,UF,2.000,64 UF/m²,72 UF/m²,31 m²,31 m²,,,1,1,"Avenida Portugal, Santa Isabel, Santiago, RM (Metropolitana)",,,,,,Departamento,,0 años,,-33.4488144%2C-70.6353363
https://portalinmobiliario.com/MLC-2806686546,"Departamento 3 Años De Antigüedad Vista Despejada,...",2025-04-04,,UF,7.450,100 UF/m²,84 UF/m²,81 m²,74 m²,7 m²,2,,,Revisa el remitente de los e-mails y asegúrate que sean enviados por Portalinmobiliario.com o tu asesor inmobiliario designado.,,,,,,,,,,-33.4426776%2C-70.6127633
https://portalinmobiliario.com/MLC-1578372169,"Excelente Oportunidad De Inversión,recien Remodela...",2025-04-04,,UF,2.125,41 UF/m²,69 UF/m²,51 m²,51 m²,,3,3,,Revisa el remitente de los e-mails y asegúrate que sean enviados por Portalinmobiliario.com o tu asesor inmobiliario designado.,,,,,,,,,,-33.5098668%2C-70.6564542
https://portalinmobiliario.com/MLC-2853850580,Departamento En Venta De 2 Dorm. En Santiago,2025-04-04,,UF,3.400,59 UF/m²,67 UF/m²,60 m²,57 m²,3 m²,,2,2,"Lira/ Curicó, Santa Isabel, Santiago, RM (Metropolitana)",1,1,18,8,7,Departamento,O,14 años,,-33.4479616%2C-70.6396409
https://portalinmobiliario.com/MLC-2859534744,Departamento En Venta De 3 Dorm. En La Reina,2025-04-04,Publicado hace 16 días,UF,16.300,68 UF/m²,83 UF/m²,337 m²,237 m²,100 m²,2,3,3,"Alvaro Casanova / El Sendero, La Reina Alta, La Reina, RM (Metropolitana)",,1,5,2,3,Departamento,,3 años,,-33.4427973%2C-70.5190978
https://portalinmobiliario.com/MLC-2854452624,"Renovado, Venta La Florida 2d-2b, Vista Despejada",2025-04-04,,UF,2.450,51 UF/m²,82 UF/m²,52 m²,48 m²,,,2,2,"Avenida Vicuña Mackenna Poniente, 6300 - 6600, Metro Mirador, La Florida, RM (Metropolitana)",,,20,,,Departamento,,8 años,,-33.5152204%2C-70.6074441
https://portalinmobiliario.com/MLC-2784660766,Edificio Gaspar De Orense Vista Oriente Piso 11,2025-04-04,Publicado hace 4 meses por Assetplan Chile,UF,2.225,71 UF/m²,58 UF/m²,"33,7 m²","31,3 m²","2,4 m²",2,1,1,"Gaspar De Orense 828, Blanqueado, Quinta Normal, RM (Metropolitana)",,,13,14,11,,O,,,-33.443447%2C-70.700249
https://portalinmobiliario.com/MLC-1592152239,Venta Departamento Excelente Vista,2025-04-04,Publicado hace 5 meses,UF,3.900,55 UF/m²,70 UF/m²,70 m²,70 m²,,5,3,2,"Santa Inés, Viña Del Mar, Valparaíso",1,,,,,Departamento,N,0 años,,-33.0053573%2C-71.5388575
https://portalinmobiliario.com/MLC-2842076162,"Refv:2753**   Depto. Para 1 Dormitorio 1 Baño & Bodega , Par",2025-04-04,Publicado hace 55 días por Homie Rent,UF,2.350,73 UF/m²,82 UF/m²,32 m²,32 m²,,,1,1,"Vicuña Mackenna 8570, Metro Mirador, La Florida, RM (Metropolitana)",,1,,,9,Departamento,S,0 años,,-33.5147351%2C-70.6076382
https://portalinmobiliario.com/MLC-2855570380,Gran Oportunidad !!!!!!!cómodo Y Luminoso  Departa...,2025-04-04,,UF,7.400,77 UF/m²,91 UF/m²,105 m²,95 m²,10 m²,3,3,3,"Las Condes, Rotonda Atenas, Las Condes, RM (Metropolitana)",1,,10,4,2,Departamento,N,32 años,,-33.4188531%2C-70.5567731
https://portalinmobiliario.com/MLC-2855997386,Se Vende Amplio Dpto 3 Dormt 2 Baños Estupendo Estado,2025-04-04,Publicado hace 22 días,UF,4.300,66 UF/m²,79 UF/m²,68 m²,65 m²,3 m²,,3,2,"Av. Salvador 2972, Ñuñoa, Estadio Nacional, Ñuñoa, RM (Metropolitana)",1,,4,5,4,Departamento,NP,35 años,,-33.4601657%2C-70.6208619
https://portalinmobiliario.com/MLC-2859457878,Departamento En Venta En Independencia,2025-04-04,Publicado hace 16 días,$,99.900.000,56 UF/m²,63 UF/m²,90 m²,45 m²,45 m²,,2,1,"General Saavedra, Independencia, Plaza Chacabuco, Independencia, RM (Metropolitana)",1,1,24,,14,Departamento,P,0 años,,-33.4093121%2C-70.6599446
https://portalinmobiliario.com/MLC-2840430392,"Dpto En Venta 2 Dormitorios, 1 Baño, 1 Bod En Barrio Yungay",2025-04-04,,$,86.000.000,42 UF/m²,51 UF/m²,55 m²,52 m²,,,2,1,"Santiago Barrio Yungay, Catedral, Barrio Yungay, Santiago, RM (Metropolitana)",,1,14,11,2,Departamento,O,26 años,,-33.4398498%2C-70.6743789
https://portalinmobiliario.com/MLC-2843380100,Locales Comerciales En Sector General Del Canto,2025-04-04,,UF,3.546,,,"33,8 m²","33,8 m²",,1,1,1,"Punta Arenas, Punta Arenas, Magallanes",,,1,1,1,Departamento,S,2 años,,-53.1391074%2C-70.9360479
https://portalinmobiliario.com/MLC-2854190796,Venta De Departamento Nuevo En Vivaceta,2025-04-04,,UF,2.470,55 UF/m²,57 UF/m²,"44,26 m²","44,26 m²",,3,3,1,"Vivaceta 1635 Conchali, 0, Plaza Chacabuco, Independencia, RM (Metropolitana)",1,,,,,Departamento,N,1 años,,-33.4063073%2C-70.6681638
https://portalinmobiliario.com/MLC-1562545549,Departamento En Venta De 3 Dorm. En Quilicura,2025-04-04,Publicado hace 3 meses,$,68.900.000,34 UF/m²,,51 m²,51 m²,,,3,1,"Tres Montes 760, Norte de Quilicura, Quilicura, RM (Metropolitana)",,,,,,-,-,0 años,,-33.3567213%2C-70.746699
https://portalinmobiliario.com/MLC-1566147705,Departamento En Venta Con Una Increible Vista.,2025-04-04,,UF,5.650,94 UF/m²,91 UF/m²,79 m²,60 m²,19 m²,2,2,2,"Ñuñoa, Metro Simón Bolivar, Ñuñoa, RM (Metropolitana)",1,1,13,13,9,Departamento,P,4 años,,-33.4443974%2C-70.5775927
https://portalinmobiliario.com/MLC-2756951880,Departamento En Venta En Santiago,2025-04-04,Publicado hace 5 meses por Fuenzalida Plaza Egaña,UF,3.500,67 UF/m²,67 UF/m²,52 m²,52 m²,,,2,2,"Santa Isabel Con Portugal, Santa Isabel, Santiago, RM (Metropolitana)",1,1,,,3,Departamento,SP,6 años,,-33.4495893%2C-70.6358243
https://portalinmobiliario.com/MLC-1555771531,Adjudicado Remate 3d 2b Vicuña Mackenna 6501,2025-04-04,Publicado hace 3 meses,UF,3.612,51 UF/m²,57 UF/m²,70 m²,70 m²,,,3,2,"Vicuña Mackenna 6501, Plaza Vespucio, La Florida, RM (Metropolitana)",1,,,,,,,,,-33.5156784%2C-70.6073227
https://portalinmobiliario.com/MLC-2825440428,Condominio Santa Ana Oriente,2025-04-04,Publicado hace 1 año,UF,4.350,50 UF/m²,58 UF/m²,87 m²,87 m²,,,3,2,"Av Ote 783, 4450199 Los Angeles, Bío Bío, Chile, Sor Vicenta, Los Ángeles, Biobío",1,,,,,,,,,-37.4600014%2C-72.3332158
https://portalinmobiliario.com/MLC-1587904937,Departamento Espronceda/simon Bolivar,2025-04-04,,UF,4.600,109 UF/m²,88 UF/m²,50 m²,42 m²,8 m²,1,1,1,"Espronceda/simon Bolivar, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",1,1,12,6,8,Departamento,SO,7 años,,-33.4509656%2C-70.5994757
https://portalinmobiliario.com/MLC-2753208130,Departamento En Venta En Ñuñoa,2025-04-04,,UF,3.850,93 UF/m²,72 UF/m²,44 m²,41 m²,3 m²,,1,1,"Seminario/ Mujica, Metro Irarrázaval, Ñuñoa, RM (Metropolitana)",1,1,,,7,Departamento,S,8 años,,-33.4501338%2C-70.6275993
https://portalinmobiliario.com/MLC-2779753944,Departamento En Venta De 2 Dorm. En Villarrica,2025-04-04,Publicado hace 4 meses,UF,5.400,60 UF/m²,89 UF/m²,89 m²,89 m²,,,2,2,"Edificio Prat, Centro de Villarrica, Villarrica, La Araucanía",1,1,5,,5,Departamento,,5 años,,-39.2789895%2C-72.2212556
https://portalinmobiliario.com/MLC-1572597891,Departamento En Venta A Pasos Del Hosp.de 3 Dorm. En Chillán,2025-04-04,Publicado hace 2 meses,UF,3.100,,,61 m²,60 m²,1 m²,3,,,Verifica que el inmueble exista y desconfía si te dicen que necesitan vender o arrendar con urgencia.,,,,,,,,,,-36.6321146%2C-72.2356903
https://portalinmobiliario.com/MLC-2857864134,"Departamento 77 M2+3d+2b, Ñuñoa (72148)",2025-04-04,Publicado hace 19 días,UF,7.050,91 UF/m²,79 UF/m²,84 m²,77 m²,7 m²,,3,1,"Avenida Pedro De Valdivia 2400 - 2700, Ñuñoa, Macul, Chile, Metro Ñuñoa, Ñuñoa, RM (Metropolitana)",1,1,3,2,6,Departamento,S,30 años,,-33.4463971%2C-70.6057424
https://portalinmobiliario.com/MLC-2849195294,Departamento En Venta De 1 Dorm. En Ñuñoa,2025-04-04,Publicado hace 39 días,UF,3.400,85 UF/m²,88 UF/m²,42 m²,40 m²,2 m²,2,,,Verifica que el inmueble exista y desconfía si te dicen que necesitan vender o arrendar con urgencia.,,,,,,,,,,-33.453588%2C-70.6080708
https://portalinmobiliario.com/MLC-1584583263,Departamento En Venta De 2 Dorm. En Huechuraba,2025-04-04,Publicado hace 24 días,UF,5.800,76 UF/m²,111 UF/m²,85 m²,76 m²,9 m²,,2,,Verifica que el inmueble exista y desconfía si te dicen que necesitan vender o arrendar con urgencia.,,,,,,,,,,-33.3779349%2C-70.6069304
https://portalinmobiliario.com/MLC-2830697538,Departamento En Venta De 3 Dorm. En Huechuraba,2025-04-04,Publicado hace 2 meses,UF,5.800,50 UF/m²,59 UF/m²,122 m²,116 m²,6 m²,,3,2,"Camino Del Roble - Amplio Depto 3d + 2b, Pedro Fontova, Huechuraba, RM (Metropolitana)",2,1,10,14,3,Departamento,,0 años,,-33.3497137%2C-70.6764212
https://portalinmobiliario.com/MLC-1583935267,Depto En Venta De 2 Dorm. Barrio Yungay - Inversión,2025-04-04,Publicado hace 28 días,UF,1.928,60 UF/m²,62 UF/m²,32 m²,32 m²,,4,2,1,"Rosas Con Esperanza, Barrio Yungay, Santiago, RM (Metropolitana)",10,,5,8,,Departamento,,19 años,,-33.4371136%2C-70.6759866
https://portalinmobiliario.com/MLC-1578227425,Alonso De Cordova / Remodelar  / Vista Despejada Asegurada.,2025-04-04,,UF,9.900,84 UF/m²,96 UF/m²,132 m²,117 m²,15 m²,,2,,Revisa el remitente de los e-mails y asegúrate que sean enviados por Portalinmobiliario.com o tu asesor inmobiliario designado.,,,,,,,,,,-33.4016932%2C-70.5965871
https://portalinmobiliario.com/MLC-2424187160,"Espacioso, Primer Piso, Tranquilo Sector De Ñuñoa ",2025-04-04,,UF,6.500,75 UF/m²,83 UF/m²,"95,47 m²","86,48 m²","8,99 m²",,3,2,"Brown Sur 300 - 600, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",1,1,5,6,1,Departamento,SP,17 años,,-33.4581795%2C-70.5925399
https://portalinmobiliario.com/MLC-1577229271,El Tranque/ Clinica Alemana,2025-04-04,Publicado hace 48 días por Cym Propiedades,UF,13.900,99 UF/m²,101 UF/m²,260 m²,140 m²,120 m²,3,3,3,"El Tranque/ Clinica Alemana, La Dehesa, Lo Barnechea, RM (Metropolitana)",2,2,,,,,,,,-33.3597125%2C-70.5232326
https://portalinmobiliario.com/MLC-1565852481,Departamento  Del Sector Centro De Concepción Y Muy Amplio,2025-04-04,,UF,3.100,38 UF/m²,57 UF/m²,82 m²,81 m²,,,3,1,"Ongolmo 600 - 900, Concepción, Centro de Concepción, Concepción, Biobío",,,5,2,,Departamento,NP,46 años,,-36.8206413%2C-73.0452922
https://portalinmobiliario.com/MLC-1588553703,Huinganal - Pie Andino,2025-04-04,,UF,10.400,104 UF/m²,99 UF/m²,113 m²,100 m²,13 m²,4,3,2,"Huinganal - Pie Andino, La Dehesa, Lo Barnechea, RM (Metropolitana)",1,1,4,6,4,Departamento,SO,10 años,,-33.3281536%2C-70.5054055
https://portalinmobiliario.com/MLC-1559553021,Departamento En Venta De 3 Dorm. En Lo Barnechea,2025-04-04,,UF,13.900,120 UF/m²,101 UF/m²,130 m²,115 m²,15 m²,,3,3,"Del Candil/ El Tranque, La Dehesa, Lo Barnechea, RM (Metropolitana)",2,1,4,4,2,Estándar,Nor-Poniente,0 años,,-33.3613729%2C-70.5178125
